Season,GameNumber,GoalNumber,Period,Time,GoalType,TeamCode,GoalPlayer,Assist1Player,Assist2Player
2010,20221,6,3,892,EV,ATL,80 N.ANTROPOV(4),16 A.LADD(10),
2010,20222,1,1,449,EV,DET,51 V.FILPPULA(4),26 J.HUDLER(4),5 N.LIDSTROM(14)
2010,20222,2,1,809,EV,DET,96 T.HOLMSTROM(4),13 P.DATSYUK(10),40 H.ZETTERBERG(12)
2010,20222,3,1,1059,EV,DET,11 D.CLEARY(5),44 T.BERTUZZI(9),90 M.MODANO(4)
2010,20222,4,2,138,EV,DET,11 D.CLEARY(6),44 T.BERTUZZI(10),
2010,20222,5,2,1023,PP,DET,93 J.FRANZEN(7),55 N.KRONWALL(1),51 V.FILPPULA(5)
2010,20222,6,3,58,PP,EDM,27 D.PENNER(6),83 A.HEMSKY(7),26 K.FOSTER(6)
2010,20222,7,3,1000,EV,DET,96 T.HOLMSTROM(5),40 H.ZETTERBERG(13),24 R.SALEI(4)
2010,20222,8,3,1125,EV,EDM,49 T.PECKHAM(1),89 S.GAGNER(5),14 J.EBERLE(5)
2010,20223,1,1,22,EV,VAN,22 D.SEDIN(10),33 H.SEDIN(15),14 A.BURROWS(1)
2010,20223,2,1,207,EV,OTT,13 P.REGIN(1),27 A.KOVALEV(3),14 C.CAMPOLI(3)
2010,20223,3,2,680,EV,VAN,17 R.KESLER(6),36 J.HANSEN(3),
2010,20223,4,3,33,EV,VAN,14 A.BURROWS(1),22 D.SEDIN(8),33 H.SEDIN(16)
2010,20223,5,3,71,EV,VAN,17 R.KESLER(7),26 M.SAMUELSSON(7),21 M.RAYMOND(6)
2010,20223,6,3,663,EV,VAN,15 T.GLASS(1),41 A.ALBERTS(2),37 R.RYPIEN(1)
2010,20223,7,3,996,EV,VAN,62 M.BLIZNAK(1),15 T.GLASS(3),5 C.EHRHOFF(6)
2010,20223,8,3,1008,EV,OTT,55 S.GONCHAR(4),13 P.REGIN(8),
2010,20224,1,1,1102,EV,STL,42 D.BACKES(2),10 A.MCDONALD(4),17 V.SOBOTKA(2)
2010,20224,2,2,824,EV,NSH,16 C.O'REILLY(3),51 F.BOUILLON(3),27 P.HORNQVIST(3)
2010,20224,3,3,354,EV,STL,36 M.D'AGOSTINI(6),21 P.BERGLUND(2),6 E.JOHNSON(3)
2010,20224,4,3,788,EV,NSH,71 J.DUMONT(2),11 D.LEGWAND(4),55 S.O'BRIEN(1)
2010,20224,5,0,0,SO,NSH,9 M.GOC,&nbsp;,
2010,20225,1,1,373,EV,LA,23 D.BROWN(7),11 A.KOPITAR(8),21 S.PARSE(2)
2010,20225,2,1,1024,EV,DAL,14 J.BENN(3),63 M.RIBEIRO(14),37 K.SKRASTINS(2)
2010,20225,3,3,411,PP,LA,14 J.WILLIAMS(7),28 J.STOLL(8),3 J.JOHNSON(10)
2010,20225,4,3,1032,PP,LA,3 J.JOHNSON(1),11 A.KOPITAR(9),26 M.HANDZUS(4)
2010,20226,1,2,291,EV,NYI,15 P.PARENTEAU(4),38 J.HILLEN(2),91 J.TAVARES(4)
2010,20226,2,2,866,PP,SJ,22 D.BOYLE(2),8 J.PAVELSKI(6),12 P.MARLEAU(8)
2010,20226,3,0,0,SO,SJ,39 L.COUTURE,&nbsp;,
2010,20227,1,1,274,EV,EDM,16 C.FRASER(1),14 J.EBERLE(6),6 R.WHITNEY(12)
2010,20227,2,1,590,EV,EDM,16 C.FRASER(2),46 Z.STORTINI(2),28 R.JONES(2)
2010,20227,3,1,943,EV,NJ,18 A.VASYUNOV(1),19 T.ZAJAC(6),26 P.ELIAS(8)
2010,20227,4,2,311,EV,EDM,89 S.GAGNER(4),4 T.HALL(4),6 R.WHITNEY(13)
2010,20227,5,2,1012,EV,NJ,12 B.ROLSTON(1),23 D.CLARKSON(2),8 D.ZUBRUS(7)
2010,20227,6,3,660,PP,NJ,21 M.TEDENBY(1),6 A.GREENE(6),25 J.ARNOTT(4)
2010,20227,7,0,207,PP,NJ,17 I.KOVALCHUK(4),7 H.TALLINDER(3),26 P.ELIAS(9)
2010,20228,1,2,481,EV,PIT,9 P.DUPUIS(5),58 K.LETANG(13),25 M.TALBOT(2)
2010,20228,2,2,508,EV,PIT,3 A.GOLIGOSKI(4),17 M.RUPP(3),10 M.LETESTU(5)
2010,20228,3,3,330,PP,TB,91 S.STAMKOS(15),26 M.ST LOUIS(12),16 T.PURCELL(7)
2010,20228,4,3,732,EV,PIT,25 M.TALBOT(3),unassisted,
2010,20228,5,3,1004,EV,PIT,87 S.CROSBY(11),9 P.DUPUIS(3),
2010,20228,6,3,1130,EV,PIT,5 D.ENGELLAND(1),87 S.CROSBY(13),14 C.KUNITZ(5)
2010,20229,1,1,255,EV,CBJ,50 A.VERMETTE(3),28 N.FILATOV(5),18 R.UMBERGER(3)
2010,20229,2,1,371,EV,COL,54 D.JONES(5),9 M.DUCHENE(10),23 M.HEJDUK(11)
2010,20229,3,2,657,SH,COL,20 G.MAULDIN(1),54 D.JONES(3),
2010,20229,4,2,1032,EV,COL,11 P.DUPUIS(2),4 J.LILES(12),
2010,20229,5,2,1191,EV,COL,26 P.STASTNY(6),25 C.STEWART(8),12 K.PORTER(1)
2010,20229,6,3,1072,EV,COL,54 D.JONES(6),23 M.HEJDUK(12),8 K.SHATTENKIRK(1)
2010,20230,1,1,413,EV,FLA,21 C.HIGGINS(3),7 D.KULIKOV(2),14 R.DVORAK(4)
2010,20230,2,1,466,EV,FLA,13 M.SANTORELLI(3),85 R.OLESZ(7),6 D.WIDEMAN(8)
2010,20230,3,1,1018,PP,MIN,22 C.CLUTTERBUCK(5),55 N.SCHULTZ(3),24 M.HAVLAT(9)
2010,20231,1,1,564,EV,CGY,17 R.BOURQUE(8),6 C.SARICH(4),
2010,20231,2,2,94,EV,PHX,38 V.FIDDLER(1),33 A.AUCOIN(6),28 L.KORPIKOSKI(3)
2010,20231,3,2,322,EV,PHX,22 L.STEMPNIAK(5),86 W.WOLSKI(8),3 K.YANDLE(5)
2010,20231,4,2,501,EV,PHX,8 S.UPSHALL(4),13 R.WHITNEY(6),
2010,20231,5,2,760,PP,CGY,3 I.WHITE(2),17 R.BOURQUE(6),13 O.JOKINEN(6)
2010,20231,6,3,744,EV,PHX,38 V.FIDDLER(2),28 L.KORPIKOSKI(4),14 T.PYATT(3)
2010,20231,7,3,1102,EV-EN,PHX,38 V.FIDDLER(3),28 L.KORPIKOSKI(5),33 A.AUCOIN(7)
2010,20231,8,3,1151,EV,CGY,40 A.TANGUAY(5),18 M.STAJAN(8),44 S.MEYER(2)
2010,20231,9,3,1180,EV,CGY,15 T.JACKMAN(2),27 S.STAIOS(1),8 B.MORRISON(9)
2010,20232,1,1,836,EV,ANA,11 S.KOIVU(7),8 T.SELANNE(12),33 J.BLAKE(4)
2010,20232,2,1,892,EV,DAL,24 B.SEGAL(2),6 T.DALEY(4),14 J.BENN(6)
2010,20232,3,3,113,EV,ANA,15 R.GETZLAF(7),10 C.PERRY(11),54 C.FOWLER(4)
2010,20232,4,3,576,PP,ANA,9 B.RYAN(6),17 L.VISNOVSKY(12),54 C.FOWLER(5)
2010,20232,5,3,982,EV,DAL,91 B.RICHARDS(7),21 L.ERIKSSON(8),18 J.NEAL(8)
2010,20232,6,3,1186,EV-EN,ANA,9 B.RYAN(7),32 T.LYDMAN(6),10 C.PERRY(12)
2010,20233,1,1,574,EV,OTT,65 E.KARLSSON(4),22 C.KELLY(3),
2010,20233,2,3,255,EV,OTT,11 D.ALFREDSSON(7),9 M.MICHALEK(2),17 F.KUBA(1)
2010,20234,1,1,483,EV,WSH,27 K.ALZNER(1),28 A.SEMIN(10),
2010,20234,2,2,610,EV,BUF,4 S.MONTADOR(2),25 M.GRIER(5),3 J.LEOPOLD(7)
2010,20234,3,2,989,PP,BUF,26 T.VANEK(5),3 J.LEOPOLD(8),19 T.CONNOLLY(6)
2010,20234,4,3,429,EV,WSH,19 N.BACKSTROM(5),25 J.CHIMERA(3),4 J.ERSKINE(3)
2010,20234,5,0,240,EV,BUF,26 T.VANEK(6),9 D.ROY(11),3 J.LEOPOLD(9)
2010,20235,1,1,252,EV,TOR,11 F.SJOSTROM(1),22 F.BEAUCHEMIN(3),32 K.VERSTEEG(5)
2010,20235,2,1,459,PP,TOR,81 P.KESSEL(8),16 C.MACARTHUR(6),84 M.GRABOVSKI(8)
2010,20235,3,1,579,PP,VAN,22 D.SEDIN(11),23 A.EDLER(10),33 H.SEDIN(17)
2010,20235,4,1,1021,EV,VAN,17 R.KESLER(8),26 M.SAMUELSSON(8),21 M.RAYMOND(7)
2010,20235,5,2,56,PP,VAN,17 R.KESLER(9),5 C.EHRHOFF(7),
2010,20235,6,2,704,EV,TOR,84 M.GRABOVSKI(3),2 L.SCHENN(4),22 F.BEAUCHEMIN(4)
2010,20235,7,3,816,EV,VAN,21 M.RAYMOND(4),26 M.SAMUELSSON(9),23 A.EDLER(11)
2010,20235,8,3,1150,EV-EN,VAN,2 D.HAMHUIS(1),33 H.SEDIN(18),22 D.SEDIN(9)
2010,20236,1,1,678,EV,MTL,14 T.PLEKANEC(6),32 T.MOEN(2),46 A.KOSTITSYN(6)
2010,20236,2,1,1112,EV,MTL,13 M.CAMMALLERI(4),14 T.PLEKANEC(10),21 B.GIONTA(4)
2010,20236,3,2,548,PP,CAR,33 A.BABCHUK(3),12 E.STAAL(10),36 J.JOKINEN(8)
2010,20236,4,2,681,EV,CAR,29 T.KOSTOPOULOS(1),12 E.STAAL(11),36 J.JOKINEN(9)
2010,20236,5,2,874,EV,MTL,21 B.GIONTA(4),14 T.PLEKANEC(11),26 J.GORGES(6)
2010,20236,6,2,934,EV,MTL,40 M.LAPIERRE(2),6 J.SPACEK(5),
2010,20236,7,2,1089,PP,MTL,57 B.POULIOT(5),6 J.SPACEK(6),11 S.GOMEZ(3)
2010,20236,8,3,1063,PP,MTL,46 A.KOSTITSYN(7),14 T.PLEKANEC(12),13 M.CAMMALLERI(8)
2010,20236,9,3,1115,PP,MTL,52 M.DARCHE(3),11 S.GOMEZ(4),44 R.HAMRLIK(7)
2010,20237,1,1,734,EV,PHI,18 M.RICHARDS(5),15 A.NODL(3),35 S.BOBROVSKY(1)
2010,20237,2,1,938,EV,PHI,19 S.HARTNELL(6),22 V.LEINO(11),44 K.TIMONEN(8)
2010,20237,3,2,466,PP,PHI,18 M.RICHARDS(6),17 J.CARTER(7),20 C.PRONGER(5)
2010,20237,4,2,551,PP,PHI,28 C.GIROUX(8),22 V.LEINO(12),44 K.TIMONEN(9)
2010,20237,5,2,687,EV,PHI,28 C.GIROUX(9),unassisted,
2010,20237,6,2,743,EV,FLA,61 C.STILLMAN(2),4 K.ELLERBY(3),9 S.WEISS(4)
2010,20237,7,3,1069,EV,FLA,13 M.SANTORELLI(4),24 B.MCCABE(9),
2010,20238,1,1,161,EV,ATL,3 B.SOPEL(1),8 A.BURMISTROV(3),22 A.STEWART(5)
2010,20238,2,2,802,EV,PIT,71 E.MALKIN(5),45 A.ASHAM(3),58 K.LETANG(14)
2010,20238,3,3,161,EV,PIT,87 S.CROSBY(12),5 D.ENGELLAND(2),71 E.MALKIN(9)
2010,20238,4,3,282,PP,PIT,71 E.MALKIN(6),7 P.MARTIN(8),87 S.CROSBY(14)
2010,20238,5,3,645,EV,ATL,18 N.BERGFORS(5),9 E.KANE(4),8 A.BURMISTROV(4)
2010,20238,6,3,1138,EV-EN,PIT,71 E.MALKIN(7),87 S.CROSBY(15),24 M.COOKE(6)
2010,20239,1,1,778,PP,DET,44 T.BERTUZZI(3),93 J.FRANZEN(4),55 N.KRONWALL(2)
2010,20239,2,2,30,EV,DET,26 J.HUDLER(1),5 N.LIDSTROM(15),43 D.HELM(3)
2010,20239,3,2,352,EV,DET,11 D.CLEARY(7),44 T.BERTUZZI(11),
2010,20239,4,3,328,PP,COL,4 J.LILES(1),26 P.STASTNY(10),9 M.DUCHENE(11)
2010,20240,1,1,1147,EV,CHI,20 J.SKILLE(1),51 B.CAMPBELL(2),29 B.BICKELL(4)
2010,20240,2,2,157,EV,NSH,55 S.O'BRIEN(2),9 M.GOC(4),8 K.KLEIN(3)
2010,20240,3,2,319,PP,NSH,6 S.WEBER(2),10 M.ERAT(4),71 J.DUMONT(5)
2010,20240,4,2,411,EV,CHI,25 V.STALBERG(5),10 P.SHARP(8),15 F.PISANI(2)
2010,20240,5,2,550,EV,CHI,20 J.SKILLE(2),28 J.DOWELL(3),
2010,20240,6,3,623,EV,NSH,4 C.FRANSON(4),51 F.BOUILLON(4),26 S.SULLIVAN(4)
2010,20240,7,0,0,SO,NSH,16 C.O'REILLY,&nbsp;,
2010,20241,1,1,303,PP,PHX,17 R.VRBATA(5),3 K.YANDLE(6),13 R.WHITNEY(7)
2010,20241,2,1,850,EV,STL,10 A.MCDONALD(3),21 P.BERGLUND(3),
2010,20241,3,2,339,EV,PHX,13 R.WHITNEY(1),unassisted,
2010,20241,4,2,472,PP,STL,42 D.BACKES(3),21 P.BERGLUND(4),10 A.MCDONALD(5)
2010,20241,5,2,628,PP,PHX,13 R.WHITNEY(2),3 K.YANDLE(7),20 E.BELANGER(6)
2010,20241,6,2,903,PP,PHX,11 M.HANZAL(3),17 R.VRBATA(3),13 R.WHITNEY(8)
2010,20241,7,3,1092,EV,STL,22 B.BOYES(2),10 A.MCDONALD(6),27 A.PIETRANGELO(7)
2010,20241,8,3,1176,EV-EN,PHX,13 R.WHITNEY(3),17 R.VRBATA(4),
2010,20242,1,1,66,PP,SJ,19 J.THORNTON(6),60 J.DEMERS(4),22 D.BOYLE(10)
2010,20242,2,1,624,EV,SJ,29 R.CLOWE(3),8 J.PAVELSKI(7),39 L.COUTURE(2)
2010,20242,3,2,51,PP,CGY,5 M.GIORDANO(2),3 I.WHITE(4),12 J.IGINLA(7)
2010,20242,4,2,982,EV,SJ,8 J.PAVELSKI(4),39 L.COUTURE(3),29 R.CLOWE(7)
2010,20242,5,3,554,EV,CGY,4 J.BOUWMEESTER(2),18 M.STAJAN(9),40 A.TANGUAY(6)
2010,20242,6,3,850,EV,SJ,39 L.COUTURE(6),29 R.CLOWE(8),8 J.PAVELSKI(8)
2010,20242,7,3,1163,EV,CGY,12 J.IGINLA(3),40 A.TANGUAY(7),5 M.GIORDANO(6)
2010,20243,1,1,83,EV,LA,11 A.KOPITAR(5),23 D.BROWN(4),44 D.DREWISKE(4)
2010,20243,2,1,302,EV,LA,11 A.KOPITAR(6),8 D.DOUGHTY(2),21 S.PARSE(3)
2010,20243,3,1,339,EV,NYI,44 R.SCHREMP(1),20 J.WISNIEWSKI(11),
2010,20243,4,2,195,EV,LA,14 J.WILLIAMS(8),28 J.STOLL(9),3 J.JOHNSON(11)
2010,20243,5,3,466,EV-PS,LA,23 D.BROWN(8),Penalty Shot,
2010,20243,6,3,926,PP,LA,8 D.DOUGHTY(1),11 A.KOPITAR(10),3 J.JOHNSON(12)
2010,20244,1,1,95,EV,NYR,10 M.GABORIK(1),26 E.CHRISTENSEN(3),31 A.FROLOV(5)
2010,20244,2,2,165,EV,EDM,28 R.JONES(4),14 J.EBERLE(7),89 S.GAGNER(6)
2010,20244,3,2,193,EV,EDM,10 S.HORCOFF(5),49 T.PECKHAM(4),6 R.WHITNEY(14)
2010,20244,4,2,432,EV,NYR,10 M.GABORIK(2),26 E.CHRISTENSEN(4),
2010,20244,5,2,457,EV,NYR,22 B.BOYLE(8),19 R.FEDOTENKO(6),8 B.PRUST(4)
2010,20244,6,2,797,EV,NYR,42 A.ANISIMOV(6),21 D.STEPAN(3),16 S.AVERY(8)
2010,20244,7,2,1195,EV,NYR,31 A.FROLOV(3),26 E.CHRISTENSEN(5),10 M.GABORIK(3)
2010,20244,8,3,734,EV,NYR,31 A.FROLOV(4),unassisted,
2010,20244,9,3,779,EV,NYR,19 R.FEDOTENKO(3),21 D.STEPAN(4),97 M.GILROY(1)
2010,20244,10,3,862,EV,NYR,10 M.GABORIK(3),31 A.FROLOV(6),
2010,20245,1,1,90,EV,WSH,8 A.OVECHKIN(10),19 N.BACKSTROM(15),89 T.SLOAN(4)
2010,20245,2,1,583,PP,WSH,52 M.GREEN(5),16 E.FEHR(4),22 M.KNUBLE(5)
2010,20245,3,1,794,PP,ATL,47 R.PEVERLEY(3),39 T.ENSTROM(13),80 N.ANTROPOV(4)
2010,20245,4,1,1137,EV,WSH,28 A.SEMIN(13),8 A.OVECHKIN(15),89 T.SLOAN(5)
2010,20245,5,2,72,EV,ATL,16 A.LADD(7),18 N.BERGFORS(8),
2010,20245,6,2,143,EV,WSH,26 M.HENDRICKS(3),52 M.GREEN(8),55 J.SCHULTZ(5)
2010,20245,7,2,187,EV,ATL,10 B.LITTLE(2),9 E.KANE(5),22 A.STEWART(6)
2010,20245,8,2,540,SH,ATL,10 B.LITTLE(3),16 A.LADD(11),
2010,20245,9,3,791,EV,WSH,4 J.ERSKINE(2),39 D.STECKEL(2),10 M.BRADLEY(3)
2010,20245,10,3,1163,EV-EN,WSH,39 D.STECKEL(2),unassisted,
2010,20246,1,1,436,PP,MIN,22 C.CLUTTERBUCK(6),7 M.CULLEN(11),24 M.HAVLAT(10)
2010,20246,2,1,691,PP,TB,26 M.ST LOUIS(7),7 B.CLARK(4),91 S.STAMKOS(13)
2010,20246,3,1,775,EV,MIN,11 J.MADDEN(3),24 M.HAVLAT(11),3 M.ZIDLICKY(5)
2010,20246,4,1,1170,PP,MIN,20 A.MIETTINEN(4),15 A.BRUNETTE(6),9 M.KOIVU(12)
2010,20246,5,3,1151,EV-EN,MIN,23 E.NYSTROM(1),24 M.HAVLAT(12),11 J.MADDEN(1)
2010,20247,1,1,217,PP,CHI,88 P.KANE(7),10 P.SHARP(9),81 M.HOSSA(5)
2010,20247,2,1,274,EV,ANA,10 C.PERRY(7),unassisted,
2010,20247,3,2,684,PP,CHI,81 M.HOSSA(8),88 P.KANE(10),7 B.SEABROOK(8)
2010,20247,4,3,216,EV,ANA,10 C.PERRY(8),54 C.FOWLER(6),
2010,20247,5,0,272,EV,CHI,25 V.STALBERG(6),2 D.KEITH(12),51 B.CAMPBELL(3)
2010,20248,1,1,926,PP,BOS,73 M.RYDER(5),37 P.BERGERON(8),28 M.RECCHI(9)
2010,20248,2,2,43,EV,BOS,18 N.HORTON(8),17 M.LUCIC(7),33 Z.CHARA(4)
2010,20248,3,3,43,EV,BOS,26 B.WHEELER(3),28 M.RECCHI(10),38 J.CARON(2)
2010,20249,1,1,502,EV,BUF,63 T.ENNIS(5),9 D.ROY(12),26 T.VANEK(6)
2010,20249,2,1,1022,EV,BUF,8 C.MCCORMICK(3),20 R.NIEDERMAYER(5),25 M.GRIER(6)
2010,20249,3,2,438,PP,VAN,22 D.SEDIN(12),5 C.EHRHOFF(8),33 H.SEDIN(19)
2010,20249,4,2,805,EV,BUF,4 S.MONTADOR(3),9 D.ROY(13),26 T.VANEK(7)
2010,20249,5,3,288,PP,VAN,23 A.EDLER(2),33 H.SEDIN(20),22 D.SEDIN(10)
2010,20249,6,3,561,EV,VAN,26 M.SAMUELSSON(3),22 D.SEDIN(11),33 H.SEDIN(21)
2010,20249,7,0,277,EV,BUF,57 T.MYERS(5),unassisted,
2010,20250,1,1,523,EV,PHI,48 D.BRIERE(9),41 A.MESZAROS(5),6 S.O'DONNELL(1)
2010,20250,2,1,640,EV,OTT,19 J.SPEZZA(5),27 A.KOVALEV(4),13 P.REGIN(9)
2010,20250,3,1,737,EV,PHI,36 D.POWE(3),44 K.TIMONEN(10),28 C.GIROUX(10)
2010,20250,4,2,1111,PP,PHI,28 C.GIROUX(10),18 M.RICHARDS(11),20 C.PRONGER(6)
2010,20250,5,3,373,SH,PHI,18 M.RICHARDS(7),unassisted,
2010,20250,6,3,463,EV,PHI,18 M.RICHARDS(8),5 B.COBURN(4),28 C.GIROUX(11)
2010,20251,1,2,616,EV,NYR,26 E.CHRISTENSEN(3),19 R.FEDOTENKO(7),97 M.GILROY(2)
2010,20251,2,3,1049,EV,PIT,14 C.KUNITZ(5),71 E.MALKIN(10),87 S.CROSBY(16)
2010,20251,3,3,1087,EV,PIT,24 M.COOKE(4),9 P.DUPUIS(4),
2010,20251,4,3,1114,SH,NYR,18 M.STAAL(3),17 B.DUBINSKY(6),24 R.CALLAHAN(11)
2010,20251,5,0,218,EV,NYR,24 R.CALLAHAN(5),17 B.DUBINSKY(7),5 D.GIRARDI(8)
2010,20252,1,1,54,EV,STL,20 A.STEEN(4),21 P.BERGLUND(5),28 C.COLAIACOVO(5)
2010,20252,2,1,305,EV,COL,4 J.LILES(2),20 G.MAULDIN(1),25 C.STEWART(9)
2010,20252,3,1,775,EV,COL,4 J.LILES(3),3 R.O'BYRNE(1),23 M.HEJDUK(13)
2010,20252,4,1,897,EV,COL,26 P.STASTNY(7),4 J.LILES(13),25 C.STEWART(10)
2010,20252,5,2,894,EV,STL,28 C.COLAIACOVO(2),21 P.BERGLUND(6),20 A.STEEN(7)
2010,20252,6,2,963,EV,COL,18 B.YIP(5),9 M.DUCHENE(12),23 M.HEJDUK(14)
2010,20252,7,2,980,EV,COL,54 D.JONES(7),26 P.STASTNY(11),52 A.FOOTE(3)
2010,20252,8,3,446,PP,STL,22 B.BOYES(3),42 D.BACKES(5),10 A.MCDONALD(7)
2010,20252,9,3,828,PP,COL,12 K.PORTER(3),37 R.O'REILLY(6),34 D.WINNIK(3)
2010,20253,1,1,993,EV,LA,21 S.PARSE(1),23 D.BROWN(5),11 A.KOPITAR(11)
2010,20253,2,1,1085,EV,SJ,29 R.CLOWE(4),8 J.PAVELSKI(9),39 L.COUTURE(4)
2010,20253,3,1,1160,EV,SJ,17 T.MITCHELL(3),64 J.MCGINN(2),16 D.SETOGUCHI(3)
2010,20253,4,2,635,EV,SJ,21 S.NICHOL(2),65 D.JOSLIN(1),10 J.MAYERS(3)
2010,20253,5,2,815,EV,LA,94 R.SMYTH(5),8 D.DOUGHTY(3),
2010,20253,6,3,159,PP,SJ,12 P.MARLEAU(7),15 D.HEATLEY(10),22 D.BOYLE(11)
2010,20253,7,3,426,EV,LA,28 J.STOLL(6),7 R.SCUDERI(4),14 J.WILLIAMS(9)
2010,20253,8,3,469,EV,SJ,15 D.HEATLEY(7),40 K.HUSKINS(2),12 P.MARLEAU(9)
2010,20253,9,3,968,PP,SJ,8 J.PAVELSKI(5),12 P.MARLEAU(10),
2010,20254,1,1,493,EV,NSH,71 J.DUMONT(3),11 D.LEGWAND(5),20 R.SUTER(4)
2010,20254,2,1,693,EV,NSH,22 J.TOOTOO(2),11 D.LEGWAND(6),29 J.WARD(3)
2010,20254,3,1,703,EV,NSH,10 M.ERAT(1),unassisted,
2010,20254,4,1,1170,EV,TOR,2 L.SCHENN(1),81 P.KESSEL(3),
2010,20254,5,2,281,SH,NSH,9 M.GOC(3),unassisted,
2010,20254,6,2,382,PP,TOR,32 K.VERSTEEG(3),81 P.KESSEL(4),43 N.KADRI(1)
2010,20254,7,2,441,PP,TOR,32 K.VERSTEEG(4),16 C.MACARTHUR(7),15 T.KABERLE(8)
2010,20254,8,2,861,PP,TOR,84 M.GRABOVSKI(4),16 C.MACARTHUR(8),15 T.KABERLE(9)
2010,20254,9,2,1004,PP,TOR,41 N.KULEMIN(5),16 C.MACARTHUR(9),84 M.GRABOVSKI(9)
2010,20255,1,1,576,PP,MTL,13 M.CAMMALLERI(5),21 B.GIONTA(5),46 A.KOSTITSYN(7)
2010,20255,2,2,828,EV,MTL,14 T.PLEKANEC(7),21 B.GIONTA(6),32 T.MOEN(3)
2010,20255,3,3,384,PP,MTL,21 B.GIONTA(5),14 T.PLEKANEC(13),76 P.SUBBAN(7)
2010,20256,1,1,883,PP,DAL,29 S.OTT(4),91 B.RICHARDS(13),
2010,20256,2,2,509,PP,ANA,10 C.PERRY(9),8 T.SELANNE(13),17 L.VISNOVSKY(13)
2010,20256,3,3,504,EV,DAL,91 B.RICHARDS(8),21 L.ERIKSSON(9),18 J.NEAL(9)
2010,20257,1,1,1199,EV,TB,91 S.STAMKOS(16),26 M.ST LOUIS(13),6 R.MALONE(8)
2010,20257,2,2,769,PP,TB,7 B.CLARK(3),26 M.ST LOUIS(14),91 S.STAMKOS(14)
2010,20257,3,2,1046,EV,NYI,26 M.MOULSON(7),28 Z.KONOPKA(1),
2010,20257,4,3,1111,EV,TB,26 M.ST LOUIS(8),9 S.DOWNIE(7),39 M.LUNDIN(4)
2010,20257,5,3,1132,EV,NYI,91 J.TAVARES(7),26 M.MOULSON(5),20 J.WISNIEWSKI(12)
2010,20257,6,3,1184,EV-EN,TB,44 N.THOMPSON(2),unassisted,
2010,20258,1,2,430,PP,NYR,17 B.DUBINSKY(11),24 R.CALLAHAN(12),30 H.LUNDQVIST(1)
2010,20258,2,2,666,EV,BOS,17 M.LUCIC(7),18 N.HORTON(7),
2010,20258,3,2,995,EV,BOS,19 T.SEGUIN(4),unassisted,
2010,20258,4,3,70,EV,BOS,28 M.RECCHI(2),45 M.STUART(2),44 D.SEIDENBERG(7)
2010,20258,5,3,326,EV,NYR,10 M.GABORIK(4),21 D.STEPAN(5),
2010,20259,1,1,1003,EV,PIT,87 S.CROSBY(13),25 M.TALBOT(3),44 B.ORPIK(2)
2010,20259,2,2,343,SH,PIT,25 M.TALBOT(4),24 M.COOKE(7),
2010,20259,3,2,544,EV,PIT,45 A.ASHAM(2),17 M.RUPP(4),7 P.MARTIN(9)
2010,20259,4,2,578,EV,VAN,2 D.HAMHUIS(2),33 H.SEDIN(22),22 D.SEDIN(12)
2010,20260,1,1,751,PP,WSH,19 N.BACKSTROM(6),28 A.SEMIN(11),21 B.LAICH(8)
2010,20260,2,1,1024,EV,WSH,10 M.BRADLEY(2),25 J.CHIMERA(4),27 K.ALZNER(2)
2010,20260,3,2,165,EV,WSH,39 D.STECKEL(3),25 J.CHIMERA(5),10 M.BRADLEY(4)
2010,20260,4,2,727,PP,BUF,9 D.ROY(9),26 T.VANEK(8),19 T.CONNOLLY(7)
2010,20260,5,2,775,EV,BUF,3 J.LEOPOLD(5),8 C.MCCORMICK(3),20 R.NIEDERMAYER(6)
2010,20260,6,3,1196,EV-EN,WSH,28 A.SEMIN(14),unassisted,
2010,20261,1,1,265,EV,CAR,6 T.GLEASON(2),59 C.LAROSE(5),14 S.SAMSONOV(5)
2010,20261,2,1,641,PP,CAR,12 E.STAAL(7),36 J.JOKINEN(10),25 J.PITKANEN(8)
2010,20261,3,1,965,PP,CAR,12 E.STAAL(8),36 J.JOKINEN(11),77 J.CORVO(4)
2010,20261,4,1,1006,EV,CAR,59 C.LAROSE(5),6 T.GLEASON(3),12 E.STAAL(12)
2010,20261,5,3,86,EV,CAR,59 C.LAROSE(6),4 J.MCBAIN(4),12 E.STAAL(13)
2010,20261,6,3,571,PP,OTT,11 D.ALFREDSSON(8),55 S.GONCHAR(9),17 F.KUBA(2)
2010,20261,7,3,824,EV,CAR,12 E.STAAL(9),14 S.SAMSONOV(6),59 C.LAROSE(6)
2010,20261,8,3,954,EV,CAR,15 T.RUUTU(4),26 E.COLE(6),
2010,20262,1,1,438,EV,ATL,4 Z.BOGOSIAN(1),29 J.ODUYA(5),8 A.BURMISTROV(5)
2010,20262,2,2,73,EV,FLA,9 S.WEISS(4),61 C.STILLMAN(5),67 M.FROLIK(7)
2010,20262,3,2,1083,EV,FLA,14 R.DVORAK(4),21 C.HIGGINS(2),19 M.REASONER(7)
2010,20263,1,1,485,EV,DET,20 D.MILLER(1),8 J.ABDELKADER(2),55 N.KRONWALL(3)
2010,20263,2,1,577,EV,STL,22 B.BOYES(4),10 A.MCDONALD(8),42 D.BACKES(6)
2010,20263,3,2,496,PP,STL,15 B.WINCHESTER(1),10 A.MCDONALD(9),21 P.BERGLUND(7)
