GameNumber,EventNumber,TeamCode,PlayerNumber,PlayerLName,ShotType,Zone,Length,Season
20767,15,VAN,14,BURROWS,Tip-In,O,9,2010
20767,113,VAN,36,HANSEN,Wrist,O,12,2010
20767,164,VAN,39,HODGSON,Wrist,O,26,2010
20767,226,VAN,17,KESLER,Wrist,O,23,2010
20767,249,VAN,21,RAYMOND,Wrist,O,14,2010
20767,272,VAN,17,KESLER,Wrist,O,31,2010
20768,119,EDM,91,PAAJARVI,Wrist,O,14,2010
20768,123,LA,94,SMYTH,Tip-In,O,8,2010
20768,154,LA,94,SMYTH,Slap,O,8,2010
20768,283,LA,3,JOHNSON,Slap,O,61,2010
20769,4,SJ,15,HEATLEY,Backhand,O,9,2010
20769,47,SJ,55,EAGER,Snap,O,60,2010
20769,71,SJ,60,DEMERS,Slap,O,59,2010
20769,129,ANA,19,LUPUL,Snap,O,30,2010
20769,175,SJ,29,CLOWE,Slap,O,27,2010
20769,187,ANA,4,FOWLER,Wrist,O,12,2010
20769,219,ANA,9,RYAN,Snap,O,45,2010
20770,15,BOS,17,LUCIC,Wrist,O,15,2010
20770,19,BOS,37,BERGERON,Deflected,O,11,2010
20770,71,BOS,37,BERGERON,Wrist,O,18,2010
20770,110,BOS,22,THORNTON,Slap,O,52,2010
20770,191,DAL,37,SKRASTINS,Wrist,O,32,2010
20770,246,DAL,10,MORROW,Wrist,O,46,2010
20770,258,DAL,91,RICHARDS,Slap,O,37,2010
20770,270,BOS,19,SEGUIN,Slap,O,40,2010
20770,320,BOS,63,MARCHAND,Wrist,O,26,2010
20771,156,TOR,16,MACARTHUR,Wrist,O,55,2010
20771,194,TOR,47,BOYCE,Wrist,O,25,2010
20771,260,TOR,32,VERSTEEG,Wrist,O,15,2010
20772,5,NJ,17,KOVALCHUK,Wrist,O,18,2010
20772,141,NJ,8,ZUBRUS,Slap,O,23,2010
20772,179,NJ,12,ROLSTON,Slap,O,37,2010
20772,188,NYR,24,CALLAHAN,Slap,O,21,2010
20772,214,NYR,20,PROSPAL,Wrist,O,15,2010
20773,50,PHI,17,CARTER,Snap,O,29,2010
20773,55,NSH,9,GOC,Wrist,O,16,2010
20773,221,PHI,22,LEINO,Wrist,O,5,2010
20773,242,NSH,29,WARD,Wrist,O,12,2010
20773,260,PHI,22,LEINO,Backhand,O,18,2010
20774,21,CGY,5,GIORDANO,Slap,O,56,2010
20774,89,ATL,10,LITTLE,Snap,O,19,2010
20774,141,ATL,22,STEWART,Wrist,O,20,2010
20774,148,CGY,8,MORRISON,Wrist,O,11,2010
20774,239,CGY,11,BACKLUND,Snap,O,19,2010
20774,255,CGY,20,GLENCROSS,Wrap-around,O,5,2010
20775,4,MIN,21,BRODZIAK,Wrist,O,9,2010
20775,8,MIN,15,BRUNETTE,Wrap-around,O,7,2010
20775,163,COL,23,HEJDUK,Wrist,O,17,2010
20775,192,MIN,15,BRUNETTE,Wrist,O,11,2010
20775,209,COL,23,HEJDUK,Wrist,O,10,2010
20775,255,MIN,96,BOUCHARD,Backhand,O,11,2010
20775,288,COL,25,STEWART,Wrist,O,11,2010
20776,27,FLA,21,HIGGINS,Backhand,O,9,2010
20776,35,NJ,19,ZAJAC,Wrist,O,10,2010
20776,45,NJ,25,ARNOTT,Snap,O,10,2010
20776,55,FLA,6,WIDEMAN,Tip-In,O,13,2010
20776,108,NJ,34,FAYNE,Slap,O,55,2010
20776,224,FLA,13,SANTORELLI,Wrist,O,12,2010
20776,267,FLA,85,OLESZ,Wrist,O,21,2010
20777,5,BUF,28,GAUSTAD,Wrist,O,10,2010
20777,34,BUF,25,GRIER,Wrist,O,8,2010
20777,133,PIT,15,JEFFREY,Wrist,O,11,2010
20777,151,PIT,48,KENNEDY,Wrist,O,33,2010
20777,157,PIT,24,COOKE,Backhand,O,13,2010
20778,68,CBJ,50,VERMETTE,Slap,O,36,2010
20778,172,CBJ,40,BOLL,Wrist,O,17,2010
20778,281,CBJ,17,MURRAY,Snap,O,24,2010
20779,24,TB,16,PURCELL,Snap,O,40,2010
20779,57,WSH,19,BACKSTROM,Wrist,O,18,2010
20779,155,WSH,21,LAICH,Backhand,O,15,2010
20779,165,WSH,8,OVECHKIN,Snap,O,43,2010
20779,226,TB,7,CLARK,Tip-In,O,19,2010
20779,295,WSH,19,BACKSTROM,Wrist,O,17,2010
20779,333,WSH,25,CHIMERA,Wrist,O,35,2010
20780,59,STL,74,OSHIE,Wrist,O,26,2010
20780,67,EDM,89,GAGNER,Snap,O,36,2010
20780,70,STL,27,PIETRANGELO,Wrist,O,21,2010
20780,171,STL,36,DAGOSTINI,Deflected,O,14,2010
20780,180,STL,22,BOYES,Tip-In,O,5,2010
20780,184,EDM,4,HALL,Deflected,O,15,2010
20780,204,EDM,49,PECKHAM,Tip-In,O,17,2010
20780,244,STL,15,WINCHESTER,Wrist,O,12,2010
20781,106,VAN,5,EHRHOFF,Wrist,O,59,2010
20781,141,CHI,19,TOEWS,Wrist,O,29,2010
20781,156,CHI,24,BOYNTON,Deflected,O,10,2010
20781,209,VAN,26,SAMUELSSON,Slap,O,27,2010
20781,259,CHI,36,BOLLAND,Deflected,O,22,2010
20781,270,VAN,33,SEDIN,Snap,O,36,2010
20781,300,VAN,22,SEDIN,Wrist,O,17,2010
20782,36,SJ,39,COUTURE,Backhand,O,25,2010
20782,273,SJ,16,SETOGUCHI,Wrist,O,42,2010
20783,199,MTL,11,GOMEZ,Wrist,O,10,2010
20783,293,MTL,14,PLEKANEC,Wrist,O,15,2010
20784,75,ANA,10,PERRY,Wrist,O,6,2010
20784,201,ANA,10,PERRY,Backhand,O,17,2010
20784,285,ANA,10,PERRY,Slap,N,74,2010
20785,26,BUF,29,POMINVILLE,Slap,O,20,2010
20785,42,BUF,21,STAFFORD,Slap,O,16,2010
20785,130,BUF,28,GAUSTAD,Wrist,O,27,2010
20785,150,BUF,19,CONNOLLY,Wrist,O,8,2010
20785,164,TOR,41,KULEMIN,Tip-In,O,8,2010
20785,202,BUF,21,STAFFORD,Wrist,O,23,2010
20785,283,TOR,22,BEAUCHEMIN,Slap,O,65,2010
20785,305,BUF,26,VANEK,Wrist,O,12,2010
20786,27,NYI,26,MOULSON,Tip-In,O,9,2010
20786,30,OTT,25,NEIL,Snap,O,35,2010
20786,51,NYI,40,GRABNER,Wrist,O,16,2010
20786,58,OTT,12,FISHER,Wrist,O,42,2010
20786,72,OTT,27,KOVALEV,Snap,O,23,2010
20786,75,NYI,44,SCHREMP,Tip-In,O,10,2010
20786,215,NYI,44,SCHREMP,Tip-In,O,10,2010
20786,320,NYI,51,NIELSEN,Wrist,D,166,2010
20787,83,PHI,41,MESZAROS,Snap,O,40,2010
20787,103,PHI,36,POWE,Wrist,O,57,2010
20787,177,DAL,10,MORROW,Wrist,O,9,2010
20787,284,PHI,17,CARTER,Snap,O,38,2010
20788,58,ATL,18,BERGFORS,Snap,O,21,2010
20788,152,CAR,12,STAAL,Wrist,O,8,2010
20788,266,CAR,16,SUTTER,Snap,O,32,2010
20788,287,ATL,3,SOPEL,Slap,O,53,2010
20788,289,CAR,19,TLUSTY,Wrist,O,20,2010
20788,315,ATL,4,BOGOSIAN,Slap,O,56,2010
20788,340,CAR,26,COLE,Snap,O,35,2010
20789,11,EDM,91,PAAJARVI,Wrist,O,8,2010
20789,41,EDM,27,PENNER,Slap,O,42,2010
20789,73,CBJ,18,UMBERGER,Wrist,O,31,2010
20789,150,CBJ,20,HUSELIUS,Wrist,O,15,2010
20789,203,EDM,91,PAAJARVI,Wrist,O,8,2010
20789,238,CBJ,18,UMBERGER,Wrist,O,34,2010
20789,249,CBJ,20,HUSELIUS,Wrist,O,32,2010
20790,23,NSH,6,WEBER,Slap,O,32,2010
20790,175,NSH,74,KOSTITSYN,Backhand,O,10,2010
20790,287,NSH,74,KOSTITSYN,Wrist,O,6,2010
20791,225,PHX,14,PYATT,Wrist,D,143,2010
20792,5,LA,7,SCUDERI,Slap,O,59,2010
20792,12,CGY,28,REGEHR,Wrist,O,60,2010
20792,32,LA,23,BROWN,Wrist,O,10,2010
20792,108,CGY,40,TANGUAY,Snap,O,18,2010
20792,166,LA,14,WILLIAMS,Backhand,O,15,2010
20792,265,CGY,40,TANGUAY,Slap,O,15,2010
20792,323,CGY,17,BOURQUE,Snap,O,22,2010
20792,325,LA,26,HANDZUS,Snap,O,19,2010
20792,326,CGY,40,TANGUAY,Wrist,O,18,2010
20792,327,LA,28,STOLL,Snap,O,22,2010
20792,337,LA,14,WILLIAMS,Wrist,O,25,2010
20793,76,WSH,21,LAICH,Backhand,O,17,2010
20793,108,WSH,90,JOHANSSON,Backhand,O,28,2010
20793,279,WSH,22,KNUBLE,Wrist,N,71,2010
20794,11,NJ,8,ZUBRUS,Backhand,O,9,2010
20794,33,NJ,17,KOVALCHUK,Tip-In,O,11,2010
20794,133,NJ,19,ZAJAC,Wrist,O,18,2010
20794,144,MTL,76,SUBBAN,Slap,O,56,2010
20794,301,NJ,17,KOVALCHUK,Wrist,O,41,2010
20795,95,TB,91,STAMKOS,Wrist,O,14,2010
20795,104,STL,21,BERGLUND,Wrist,O,17,2010
20795,116,TB,19,MOORE,Tip-In,O,14,2010
20795,174,STL,42,BACKES,Tip-In,O,23,2010
20795,184,STL,64,NIKITIN,Slap,O,61,2010
20795,187,TB,9,DOWNIE,Wrist,O,26,2010
20795,330,TB,4,LECAVALIER,Backhand,O,15,2010
20796,19,ATL,9,KANE,Wrist,O,35,2010
20796,114,ATL,33,BYFUGLIEN,Slap,O,54,2010
20796,144,TOR,3,PHANEUF,Slap,O,57,2010
20796,158,TOR,84,GRABOVSKI,Snap,O,11,2010
20796,165,ATL,80,ANTROPOV,Snap,O,14,2010
20796,215,TOR,16,MACARTHUR,Deflected,O,18,2010
20796,268,TOR,41,KULEMIN,Backhand,O,17,2010
20796,294,TOR,37,BRENT,Snap,O,17,2010
20796,303,ATL,16,LADD,Snap,O,7,2010
20797,125,DET,13,DATSYUK,Wrist,O,8,2010
20797,248,NYR,21,STEPAN,Wrist,O,8,2010
20797,257,DET,26,HUDLER,Snap,O,21,2010
20797,305,DET,20,MILLER,Backhand,O,9,2010
20797,309,NYR,17,DUBINSKY,Snap,O,29,2010
20798,71,EDM,13,COGLIANO,Backhand,O,7,2010
20798,164,EDM,28,JONES,Snap,O,15,2010
20798,211,EDM,14,EBERLE,Slap,O,62,2010
20798,220,EDM,27,PENNER,Backhand,O,5,2010
20799,70,CGY,11,BACKLUND,Backhand,O,17,2010
20799,124,CHI,88,KANE,Wrist,O,17,2010
20799,232,CGY,20,GLENCROSS,Snap,O,36,2010
20799,276,CGY,17,BOURQUE,Wrist,O,51,2010
20800,13,PHX,17,VRBATA,Wrist,O,11,2010
20800,181,PHX,8,UPSHALL,Wrist,O,12,2010
20800,239,PHX,17,VRBATA,Wrist,O,12,2010
20801,44,VAN,14,BURROWS,Wrap-around,O,9,2010
20801,53,VAN,17,KESLER,Wrist,O,36,2010
20801,108,VAN,26,SAMUELSSON,Wrist,O,8,2010
20801,117,OTT,71,FOLIGNO,Backhand,O,21,2010
20801,122,OTT,19,SPEZZA,Wrist,O,8,2010
20801,264,VAN,26,SAMUELSSON,Wrist,N,111,2010
20802,112,CAR,53,SKINNER,Wrist,O,28,2010
20802,123,NJ,21,TEDENBY,Wrist,O,11,2010
20802,200,CAR,53,SKINNER,Wrist,O,11,2010
20802,232,NJ,32,PALMIERI,Wrist,O,10,2010
20802,251,NJ,21,TEDENBY,Wrist,O,22,2010
20803,6,TOR,9,ARMSTRONG,Snap,D,165,2010
20803,32,TOR,38,ROSEHILL,Tip-In,O,11,2010
20803,52,NYI,26,MOULSON,Wrist,O,10,2010
20803,173,NYI,40,GRABNER,Wrist,O,9,2010
20803,210,TOR,15,KABERLE,Wrist,O,30,2010
20803,244,TOR,41,KULEMIN,Wrist,O,18,2010
20803,275,TOR,11,SJOSTROM,Wrist,O,43,2010
20803,288,NYI,44,SCHREMP,Tip-In,O,63,2010
20804,45,CBJ,61,NASH,Snap,O,34,2010
20804,158,CBJ,26,PAHLSSON,Wrist,O,20,2010
20804,194,CBJ,93,VORACEK,Backhand,O,10,2010
20804,235,PIT,48,KENNEDY,Wrist,O,29,2010
20804,258,CBJ,50,VERMETTE,Wrist,O,9,2010
20805,283,SJ,39,COUTURE,Wrist,O,36,2010
20805,291,SJ,22,BOYLE,Slap,O,32,2010
20806,41,TB,10,BERGENHEIM,Wrist,O,27,2010
20806,92,BUF,21,STAFFORD,Wrist,O,31,2010
20806,139,TB,4,LECAVALIER,Wrist,O,17,2010
20806,166,TB,10,BERGENHEIM,Wrist,O,18,2010
20806,205,BUF,26,VANEK,Wrist,O,22,2010
20806,239,BUF,3,LEOPOLD,Slap,O,61,2010
20806,269,BUF,19,CONNOLLY,Backhand,O,17,2010
20806,277,BUF,26,VANEK,Wrist,O,25,2010
20806,281,BUF,21,STAFFORD,Wrist,O,34,2010
20806,294,BUF,21,STAFFORD,Wrist,O,46,2010
20806,313,TB,4,LECAVALIER,Slap,O,30,2010
20807,30,FLA,6,WIDEMAN,Slap,O,48,2010
20807,195,STL,42,BACKES,Wrist,O,14,2010
20807,275,STL,36,DAGOSTINI,Wrist,O,30,2010
20808,62,BOS,63,MARCHAND,Backhand,O,9,2010
20808,65,BOS,44,SEIDENBERG,Snap,O,22,2010
20808,112,MTL,21,GIONTA,Snap,O,25,2010
20808,140,MTL,76,SUBBAN,Slap,O,62,2010
20808,144,BOS,54,MCQUAID,Snap,O,34,2010
20808,150,MTL,68,WEBER,Slap,O,42,2010
20808,152,BOS,73,RYDER,Wrist,O,12,2010
20808,157,BOS,17,LUCIC,Wrist,O,15,2010
20808,174,MTL,58,DESHARNAIS,Tip-In,O,11,2010
20808,180,BOS,17,LUCIC,Snap,O,37,2010
20808,220,MTL,67,PACIORETTY,Snap,O,14,2010
20808,233,BOS,73,RYDER,Snap,O,17,2010
20808,259,BOS,18,HORTON,Snap,O,23,2010
20808,291,MTL,67,PACIORETTY,Snap,O,28,2010
20809,15,NSH,10,ERAT,Wrist,O,38,2010
20809,78,NSH,11,LEGWAND,Wrist,O,15,2010
20809,110,NSH,33,WILSON,Wrist,O,11,2010
20809,151,NSH,74,KOSTITSYN,Wrist,O,9,2010
20809,190,DET,24,SALEI,Wrist,O,10,2010
20810,54,CBJ,20,HUSELIUS,Wrist,O,41,2010
20810,103,CBJ,14,CLITSOME,Slap,O,39,2010
20810,117,SJ,40,HUSKINS,Wrist,O,64,2010
20810,175,SJ,20,WELLWOOD,Snap,O,14,2010
20810,287,SJ,12,MARLEAU,Wrist,O,22,2010
20811,76,MIN,20,MIETTINEN,Slap,O,52,2010
20811,80,COL,54,JONES,Wrist,O,14,2010
20811,86,MIN,24,HAVLAT,Wrist,O,13,2010
20811,160,MIN,11,MADDEN,Snap,O,39,2010
20811,207,COL,54,JONES,Wrist,O,6,2010
20812,59,DAL,29,OTT,Wrist,O,12,2010
20812,99,PHX,32,ROZSIVAL,Wrist,O,10,2010
20812,134,DAL,91,RICHARDS,Wrist,O,12,2010
20812,231,PHX,89,BOEDKER,Wrist,O,18,2010
20812,310,PHX,17,VRBATA,Wrist,O,23,2010
20813,46,CGY,15,JACKMAN,Deflected,O,11,2010
20813,50,OTT,22,KELLY,Snap,O,21,2010
20813,58,OTT,14,CAMPOLI,Slap,O,43,2010
20813,174,CGY,13,JOKINEN,Tip-In,O,12,2010
20813,193,CGY,20,GLENCROSS,Wrist,O,27,2010
20813,235,CGY,33,BABCHUK,Slap,O,53,2010
20813,265,CGY,15,JACKMAN,Snap,O,7,2010
20814,46,CHI,10,SHARP,Snap,O,23,2010
20814,112,CHI,29,BICKELL,Backhand,O,7,2010
20814,203,CHI,88,KANE,Snap,O,18,2010
20814,254,EDM,14,EBERLE,Snap,O,29,2010
20814,262,CHI,88,KANE,Wrist,N,69,2010
20815,6,ANA,33,BLAKE,Wrist,O,9,2010
20815,114,ANA,64,MCMILLAN,Deflected,O,9,2010
20815,117,ANA,9,RYAN,Backhand,O,18,2010
20815,135,VAN,22,SEDIN,Slap,O,42,2010
20815,216,VAN,14,BURROWS,Wrist,O,18,2010
20815,219,ANA,9,RYAN,Wrist,O,15,2010
20815,292,VAN,17,KESLER,Wrist,O,8,2010
20816,143,TOR,41,KULEMIN,Wrist,O,21,2010
20816,254,NJ,8,ZUBRUS,Tip-In,O,26,2010
20816,360,NJ,17,KOVALCHUK,Wrist,O,39,2010
20817,185,PHI,17,CARTER,Wrist,O,25,2010
20817,254,PHI,48,BRIERE,Wrist,O,5,2010
20817,260,CAR,15,RUUTU,Wrist,O,6,2010
20818,33,PIT,12,STERLING,Snap,O,24,2010
20818,85,LA,28,STOLL,Wrist,O,16,2010
20818,307,PIT,11,STAAL,Wrist,O,17,2010
20819,75,MTL,67,PACIORETTY,Snap,O,36,2010
20819,88,NYI,91,TAVARES,Wrist,O,10,2010
20819,138,MTL,57,POULIOT,Wrist,O,30,2010
20819,205,NYI,40,GRABNER,Wrist,O,13,2010
20819,208,MTL,14,PLEKANEC,Wrist,O,23,2010
20819,241,NYI,40,GRABNER,Wrist,O,7,2010
20819,349,NYI,21,OKPOSO,Wrist,O,20,2010
20820,147,BUF,6,WEBER,Snap,O,62,2010
20820,183,FLA,26,BERNIER,Tip-In,O,12,2010
20820,234,BUF,26,VANEK,Tip-In,O,14,2010
20820,245,FLA,19,REASONER,Wrist,O,32,2010
20820,316,BUF,57,MYERS,Slap,O,41,2010
20821,10,DET,44,BERTUZZI,Snap,O,44,2010
20821,17,DET,11,CLEARY,Snap,O,8,2010
20821,80,BOS,46,KREJCI,Wrist,O,14,2010
20821,92,DET,26,HUDLER,Snap,O,11,2010
20821,152,DET,40,ZETTERBERG,Backhand,O,13,2010
20821,154,DET,44,BERTUZZI,Wrist,O,15,2010
20821,242,DET,96,HOLMSTROM,Snap,O,10,2010
20822,203,SJ,12,MARLEAU,Snap,O,10,2010
20822,215,NJ,12,ROLSTON,Slap,O,42,2010
20822,245,NJ,17,KOVALCHUK,Snap,O,43,2010
20823,61,NYI,36,HAMONIC,Slap,O,58,2010
20823,94,NYI,58,JOENSUU,Wrist,O,24,2010
20823,115,NYI,15,PARENTEAU,Tip-In,O,10,2010
20823,126,NYI,40,GRABNER,Wrist,O,13,2010
20823,157,NYI,91,TAVARES,Tip-In,O,6,2010
20823,160,NYI,59,HALEY,Wrist,O,6,2010
20823,187,PIT,58,LETANG,Slap,O,46,2010
20823,200,PIT,11,STAAL,Snap,O,23,2010
20823,224,NYI,26,MOULSON,Tip-In,O,27,2010
20823,251,NYI,26,MOULSON,Wrist,O,19,2010
20823,318,PIT,48,KENNEDY,Wrist,O,38,2010
20823,377,NYI,40,GRABNER,Wrist,O,16,2010
20824,83,COL,11,DUPUIS,Wrist,O,23,2010
20824,148,CBJ,61,NASH,Snap,O,40,2010
20824,186,CBJ,16,BRASSARD,Wrist,O,14,2010
20824,294,CBJ,24,MACKENZIE,Wrist,O,61,2010
20825,62,ATL,22,STEWART,Backhand,O,13,2010
20825,110,NYR,18,STAAL,Wrist,O,28,2010
20825,203,NYR,17,DUBINSKY,Snap,O,24,2010
20825,262,ATL,9,KANE,Backhand,O,21,2010
20825,284,ATL,9,KANE,Backhand,O,11,2010
20826,12,STL,21,BERGLUND,Deflected,O,12,2010
20826,17,MIN,15,BRUNETTE,Wrist,O,7,2010
20826,82,STL,10,MCDONALD,Snap,O,32,2010
20826,113,MIN,22,CLUTTERBUCK,Wrist,O,21,2010
20826,183,STL,42,BACKES,Deflected,O,17,2010
20826,185,MIN,22,CLUTTERBUCK,Backhand,O,24,2010
20826,215,STL,42,BACKES,Deflected,O,21,2010
20826,268,MIN,24,HAVLAT,Tip-In,O,6,2010
20826,295,STL,74,OSHIE,Wrist,O,12,2010
20826,296,MIN,96,BOUCHARD,Wrist,O,31,2010
20826,297,STL,22,BOYES,Wrist,O,12,2010
20826,298,MIN,9,KOIVU,Backhand,O,14,2010
20826,300,MIN,8,BURNS,Wrist,O,12,2010
20826,301,STL,20,STEEN,Wrist,O,17,2010
20826,310,MIN,11,MADDEN,Backhand,O,11,2010
20827,15,CHI,88,KANE,Wrist,O,38,2010
20827,18,CHI,7,SEABROOK,Wrist,O,33,2010
20827,65,CHI,10,SHARP,Wrist,O,9,2010
20827,209,DAL,3,ROBIDAS,Wrap-around,O,19,2010
20827,229,DAL,91,RICHARDS,Slap,O,41,2010
20827,235,DAL,10,MORROW,Deflected,O,9,2010
20827,343,DAL,10,MORROW,Wrist,O,20,2010
20827,345,CHI,19,TOEWS,Wrist,O,19,2010
20827,346,DAL,91,RICHARDS,Wrist,O,25,2010
20827,348,DAL,63,RIBEIRO,Wrist,O,20,2010
20828,62,ANA,11,KOIVU,Snap,O,24,2010
20828,105,CGY,17,BOURQUE,Wrist,O,38,2010
20828,108,CGY,13,JOKINEN,Wrist,O,15,2010
20828,135,ANA,11,KOIVU,Wrist,O,19,2010
20828,147,ANA,64,MCMILLAN,Snap,O,27,2010
20828,205,CGY,12,IGINLA,Wrist,O,17,2010
20828,218,CGY,20,GLENCROSS,Wrist,O,31,2010
20828,256,ANA,8,SELANNE,Snap,O,12,2010
20828,283,ANA,4,FOWLER,Backhand,O,18,2010
20829,8,WSH,8,OVECHKIN,Wrist,O,42,2010
20829,150,LA,11,KOPITAR,Wrist,O,15,2010
20829,219,LA,12,LOKTIONOV,Wrist,O,22,2010
20829,251,LA,26,HANDZUS,Backhand,O,13,2010
20829,258,LA,28,STOLL,Wrist,O,29,2010
20830,16,OTT,16,BUTLER,Wrist,O,32,2010
20830,22,EDM,13,COGLIANO,Wrist,O,13,2010
20830,43,OTT,27,KOVALEV,Wrist,O,33,2010
20830,111,EDM,27,PENNER,Snap,O,37,2010
20830,238,OTT,9,MICHALEK,Wrist,O,19,2010
20830,265,OTT,13,REGIN,Wrist,O,18,2010
20830,277,EDM,27,PENNER,Snap,O,28,2010
20830,286,OTT,27,KOVALEV,Wrist,D,124,2010
20831,162,MTL,57,POULIOT,Wrist,O,23,2010
20831,174,MTL,21,GIONTA,Wrist,O,11,2010
20831,250,MTL,58,DESHARNAIS,Wrist,O,9,2010
20832,132,TB,9,DOWNIE,Backhand,O,19,2010
20832,144,TB,4,LECAVALIER,Tip-In,O,18,2010
20832,154,CAR,12,STAAL,Tip-In,O,16,2010
20832,281,TB,10,BERGENHEIM,Wrist,O,34,2010
20832,312,CAR,53,SKINNER,Wrist,O,17,2010
20832,315,CAR,26,COLE,Tip-In,O,23,2010
20832,330,TB,47,BERGERON,Wrist,O,31,2010
20833,50,COL,12,PORTER,Backhand,O,6,2010
20833,52,NSH,6,WEBER,Wrist,O,50,2010
20833,119,NSH,10,ERAT,Wrist,O,5,2010
20833,140,COL,54,JONES,Wrist,O,6,2010
20833,211,COL,9,DUCHENE,Slap,O,38,2010
20833,218,NSH,27,HORNQVIST,Wrist,O,20,2010
20833,283,NSH,4,FRANSON,Snap,O,49,2010
20833,290,NSH,11,LEGWAND,Backhand,O,45,2010
20834,60,PHX,17,VRBATA,Wrist,O,10,2010
20834,84,PHX,14,PYATT,Wrist,O,37,2010
20834,139,CHI,22,BROUWER,Wrist,O,22,2010
20834,241,CHI,2,KEITH,Tip-In,O,11,2010
20834,286,PHX,17,VRBATA,Backhand,O,11,2010
20835,102,MIN,22,CLUTTERBUCK,Wrist,O,19,2010
20835,125,MIN,20,MIETTINEN,Wrist,O,31,2010
20835,157,MIN,21,BRODZIAK,Slap,O,42,2010
20835,185,STL,21,BERGLUND,Wrist,O,18,2010
20836,61,VAN,14,BURROWS,Wrist,O,9,2010
20836,106,CGY,15,JACKMAN,Wrist,O,28,2010
20836,120,CGY,20,GLENCROSS,Wrist,O,24,2010
20836,142,VAN,26,SAMUELSSON,Wrist,O,40,2010
20836,152,VAN,26,SAMUELSSON,Snap,O,33,2010
20836,280,VAN,14,BURROWS,Wrist,N,78,2010
20837,3,NYI,40,GRABNER,Wrap-around,O,7,2010
20837,38,BUF,55,HECHT,Wrist,O,44,2010
20837,41,BUF,21,STAFFORD,Wrist,O,20,2010
20837,54,NYI,91,TAVARES,Backhand,O,13,2010
20837,79,BUF,21,STAFFORD,Tip-In,O,11,2010
20837,114,BUF,42,GERBE,Wrist,O,26,2010
20837,166,NYI,57,COMEAU,Backhand,O,15,2010
20837,186,NYI,40,GRABNER,Wrist,O,50,2010
20837,197,BUF,57,MYERS,Wrist,O,61,2010
20837,232,NYI,27,JURCINA,Slap,O,53,2010
20837,237,NYI,6,WISHART,Deflected,O,12,2010
20837,241,BUF,21,STAFFORD,Wrist,O,11,2010
20837,283,NYI,40,GRABNER,Wrist,O,16,2010
20838,16,PIT,5,ENGELLAND,Snap,O,47,2010
20838,35,PIT,38,JOHNSON,Wrist,O,16,2010
20838,42,NYR,22,BOYLE,Tip-In,O,14,2010
20838,63,NYR,24,CALLAHAN,Tip-In,O,54,2010
20838,128,NYR,20,PROSPAL,Snap,O,10,2010
20838,183,NYR,24,CALLAHAN,Slap,O,42,2010
20838,205,NYR,42,ANISIMOV,Snap,O,18,2010
20838,250,PIT,12,STERLING,Deflected,O,21,2010
20839,34,DAL,91,RICHARDS,Wrist,O,34,2010
20839,40,CBJ,11,CALVERT,Wrist,O,19,2010
20839,157,CBJ,61,NASH,Backhand,O,13,2010
20840,51,CAR,19,TLUSTY,Wrist,O,30,2010
20840,125,ATL,16,LADD,Wrist,O,13,2010
20840,203,CAR,77,CORVO,Slap,O,33,2010
20840,217,ATL,16,LADD,Backhand,O,13,2010
20840,287,CAR,26,COLE,Snap,O,37,2010
20841,65,SJ,40,HUSKINS,Wrist,O,39,2010
20841,194,FLA,13,SANTORELLI,Wrist,O,12,2010
20841,210,SJ,8,PAVELSKI,Wrist,O,17,2010
20841,264,FLA,21,HIGGINS,Backhand,O,23,2010
20841,300,FLA,52,GARRISON,Slap,O,50,2010
20842,13,BOS,19,SEGUIN,Wrist,O,8,2010
20842,34,DET,44,BERTUZZI,Backhand,O,20,2010
20842,62,BOS,63,MARCHAND,Tip-In,O,12,2010
20842,123,DET,13,DATSYUK,Wrist,O,19,2010
20842,159,DET,33,DRAPER,Wrist,O,18,2010
20842,258,DET,44,BERTUZZI,Wrist,O,18,2010
20843,117,LA,8,DOUGHTY,Wrist,O,27,2010
20844,6,ANA,8,SELANNE,Tip-In,O,7,2010
20844,175,ANA,64,MCMILLAN,Tip-In,O,7,2010
20844,186,ANA,9,RYAN,Wrist,O,8,2010
20844,210,ANA,9,RYAN,Backhand,O,9,2010
20845,20,STL,10,MCDONALD,Deflected,O,9,2010
20845,44,VAN,33,SEDIN,Wrist,O,25,2010
20845,55,STL,20,STEEN,Backhand,O,29,2010
20845,166,STL,21,BERGLUND,Wrist,O,12,2010
20845,193,VAN,36,HANSEN,Wrist,O,12,2010
20846,5,CGY,25,MOSS,Deflected,O,28,2010
20846,39,CGY,33,BABCHUK,Slap,O,34,2010
20846,62,CGY,12,IGINLA,Wrist,O,13,2010
20846,71,CGY,20,GLENCROSS,Wrist,O,13,2010
20846,92,CGY,13,JOKINEN,Backhand,O,23,2010
20846,145,COL,34,WINNIK,Deflected,O,32,2010
20846,195,CGY,40,TANGUAY,Wrist,O,9,2010
20846,209,CGY,20,GLENCROSS,Wrist,O,34,2010
20846,234,CGY,12,IGINLA,Wrist,O,9,2010
20846,282,CGY,18,STAJAN,Wrist,O,26,2010
20847,144,WSH,90,JOHANSSON,Wrist,O,9,2010
20847,150,PHX,11,HANZAL,Wrist,O,13,2010
20847,202,PHX,13,WHITNEY,Wrist,O,26,2010
20847,247,PHX,38,FIDDLER,Wrist,O,13,2010
20847,250,WSH,10,BRADLEY,Wrist,O,27,2010
20848,48,BOS,20,PAILLE,Wrist,O,16,2010
