,GD,GameNumber,LossTeam,Season,WinTeam,PlayerNumber,PlayerPosition,TeamCode,GF,GA,Rank,RosterCount,Position,PositionCount,FCount,DCount
417457,-1,20287,WSH,2010,PHI,18.0,C,PHI,5,4,1,18.0,F,12.0,12.0,6.0
417458,-1,20287,WSH,2010,PHI,15.0,R,PHI,5,4,2,18.0,F,12.0,12.0,6.0
417459,-1,20287,WSH,2010,PHI,93.0,R,PHI,5,4,2,18.0,F,12.0,12.0,6.0
417460,-1,20287,WSH,2010,PHI,5.0,D,PHI,5,4,2,18.0,D,6.0,12.0,6.0
417461,-1,20287,WSH,2010,PHI,44.0,D,PHI,5,4,1,18.0,D,6.0,12.0,6.0
417475,-1,20287,WSH,2010,PHI,48.0,C,PHI,5,4,1,18.0,F,12.0,12.0,6.0
417476,-1,20287,WSH,2010,PHI,19.0,L,PHI,5,4,2,18.0,F,12.0,12.0,6.0
417477,-1,20287,WSH,2010,PHI,22.0,L,PHI,5,4,1,18.0,F,12.0,12.0,6.0
417478,-1,20287,WSH,2010,PHI,6.0,D,PHI,5,4,2,18.0,D,6.0,12.0,6.0
417479,-1,20287,WSH,2010,PHI,41.0,D,PHI,5,4,2,18.0,D,6.0,12.0,6.0
417487,-1,20287,WSH,2010,PHI,11.0,C,PHI,5,4,2,18.0,F,12.0,12.0,6.0
417488,-1,20287,WSH,2010,PHI,21.0,L,PHI,5,4,2,18.0,F,12.0,12.0,6.0
417489,-1,20287,WSH,2010,PHI,45.0,L,PHI,5,4,2,18.0,F,12.0,12.0,6.0
418972,-1,20288,CAR,2010,NSH,22.0,R,NSH,3,2,2,18.0,F,12.0,12.0,6.0
418973,-1,20288,CAR,2010,NSH,25.0,R,NSH,3,2,2,18.0,F,12.0,12.0,6.0
418974,-1,20288,CAR,2010,NSH,29.0,R,NSH,3,2,2,18.0,F,12.0,12.0,6.0
418975,-1,20288,CAR,2010,NSH,8.0,D,NSH,3,2,2,18.0,D,6.0,12.0,6.0
418976,-1,20288,CAR,2010,NSH,51.0,D,NSH,3,2,2,18.0,D,6.0,12.0,6.0
418978,-1,20288,CAR,2010,NSH,9.0,C,NSH,3,2,2,18.0,F,12.0,12.0,6.0
418981,-1,20288,CAR,2010,NSH,6.0,D,NSH,3,2,1,18.0,D,6.0,12.0,6.0
418985,-1,20288,CAR,2010,NSH,10.0,R,NSH,3,2,1,18.0,F,12.0,12.0,6.0
418986,-1,20288,CAR,2010,NSH,71.0,R,NSH,3,2,2,18.0,F,12.0,12.0,6.0
418987,-1,20288,CAR,2010,NSH,4.0,D,NSH,3,2,2,18.0,D,6.0,12.0,6.0
418988,-1,20288,CAR,2010,NSH,55.0,D,NSH,3,2,2,18.0,D,6.0,12.0,6.0
418990,-1,20288,CAR,2010,NSH,16.0,C,NSH,3,2,2,18.0,F,12.0,12.0,6.0
418991,-1,20288,CAR,2010,NSH,27.0,R,NSH,3,2,1,18.0,F,12.0,12.0,6.0
418992,-1,20288,CAR,2010,NSH,26.0,L,NSH,3,2,2,18.0,F,12.0,12.0,6.0
419010,-1,20288,CAR,2010,NSH,74.0,L,NSH,3,2,1,18.0,F,12.0,12.0,6.0
419014,-1,20288,CAR,2010,NSH,13.0,C,NSH,3,2,2,18.0,F,12.0,12.0,6.0
419015,-1,20288,CAR,2010,NSH,33.0,C,NSH,3,2,2,18.0,F,12.0,12.0,6.0
419048,-1,20288,CAR,2010,NSH,52.0,D,NSH,3,2,2,18.0,D,6.0,12.0,6.0
420435,1,20289,NJ,2010,STL,19.0,C,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420436,1,20289,NJ,2010,STL,12.0,R,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420437,1,20289,NJ,2010,STL,23.0,R,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420438,1,20289,NJ,2010,STL,6.0,D,NJ,2,3,2,18.0,D,6.0,12.0,6.0
420439,1,20289,NJ,2010,STL,28.0,D,NJ,2,3,2,18.0,D,6.0,12.0,6.0
420453,1,20289,NJ,2010,STL,8.0,C,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420454,1,20289,NJ,2010,STL,17.0,L,NJ,2,3,1,18.0,F,12.0,12.0,6.0
420455,1,20289,NJ,2010,STL,18.0,L,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420456,1,20289,NJ,2010,STL,5.0,D,NJ,2,3,2,18.0,D,6.0,12.0,6.0
420457,1,20289,NJ,2010,STL,7.0,D,NJ,2,3,2,18.0,D,6.0,12.0,6.0
420477,1,20289,NJ,2010,STL,25.0,C,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420479,1,20289,NJ,2010,STL,21.0,L,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420480,1,20289,NJ,2010,STL,26.0,L,NJ,2,3,1,18.0,F,12.0,12.0,6.0
420498,1,20289,NJ,2010,STL,14.0,R,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420515,1,20289,NJ,2010,STL,10.0,C,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420516,1,20289,NJ,2010,STL,11.0,C,NJ,2,3,2,18.0,F,12.0,12.0,6.0
420519,1,20289,NJ,2010,STL,29.0,D,NJ,2,3,2,18.0,D,6.0,12.0,6.0
420543,1,20289,NJ,2010,STL,22.0,D,NJ,2,3,2,18.0,D,6.0,12.0,6.0
421755,-3,20290,MIN,2010,NYR,21.0,C,NYR,5,2,1,18.0,F,12.0,12.0,6.0
421756,-3,20290,MIN,2010,NYR,10.0,R,NYR,5,2,1,18.0,F,12.0,12.0,6.0
421757,-3,20290,MIN,2010,NYR,31.0,L,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421758,-3,20290,MIN,2010,NYR,5.0,D,NYR,5,2,1,18.0,D,6.0,12.0,6.0
421759,-3,20290,MIN,2010,NYR,18.0,D,NYR,5,2,1,18.0,D,6.0,12.0,6.0
421764,-3,20290,MIN,2010,NYR,4.0,D,NYR,5,2,2,18.0,D,6.0,12.0,6.0
421765,-3,20290,MIN,2010,NYR,44.0,D,NYR,5,2,2,18.0,D,6.0,12.0,6.0
421773,-3,20290,MIN,2010,NYR,17.0,C,NYR,5,2,1,18.0,F,12.0,12.0,6.0
421774,-3,20290,MIN,2010,NYR,42.0,C,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421775,-3,20290,MIN,2010,NYR,24.0,R,NYR,5,2,1,18.0,F,12.0,12.0,6.0
421777,-3,20290,MIN,2010,NYR,97.0,D,NYR,5,2,2,18.0,D,6.0,12.0,6.0
421791,-3,20290,MIN,2010,NYR,22.0,C,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421792,-3,20290,MIN,2010,NYR,8.0,L,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421793,-3,20290,MIN,2010,NYR,19.0,L,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421795,-3,20290,MIN,2010,NYR,38.0,D,NYR,5,2,2,18.0,D,6.0,12.0,6.0
421809,-3,20290,MIN,2010,NYR,26.0,C,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421810,-3,20290,MIN,2010,NYR,16.0,L,NYR,5,2,2,18.0,F,12.0,12.0,6.0
421811,-3,20290,MIN,2010,NYR,94.0,L,NYR,5,2,2,18.0,F,12.0,12.0,6.0
423207,-1,20291,DAL,2010,COL,26.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
423208,-1,20291,DAL,2010,COL,25.0,R,COL,5,4,2,18.0,F,12.0,12.0,6.0
423209,-1,20291,DAL,2010,COL,54.0,R,COL,5,4,2,18.0,F,12.0,12.0,6.0
423210,-1,20291,DAL,2010,COL,3.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
423211,-1,20291,DAL,2010,COL,4.0,D,COL,5,4,1,18.0,D,6.0,12.0,6.0
423231,-1,20291,DAL,2010,COL,9.0,C,COL,5,4,1,18.0,F,12.0,12.0,6.0
423232,-1,20291,DAL,2010,COL,12.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
423233,-1,20291,DAL,2010,COL,23.0,R,COL,5,4,1,18.0,F,12.0,12.0,6.0
423234,-1,20291,DAL,2010,COL,8.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
423235,-1,20291,DAL,2010,COL,22.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
423246,-1,20291,DAL,2010,COL,44.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
423247,-1,20291,DAL,2010,COL,52.0,D,COL,5,4,2,18.0,D,6.0,12.0,6.0
423261,-1,20291,DAL,2010,COL,20.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
423262,-1,20291,DAL,2010,COL,34.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
423263,-1,20291,DAL,2010,COL,37.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
423292,-1,20291,DAL,2010,COL,18.0,R,COL,5,4,2,18.0,F,12.0,12.0,6.0
423293,-1,20291,DAL,2010,COL,55.0,L,COL,5,4,2,18.0,F,12.0,12.0,6.0
423361,-1,20291,DAL,2010,COL,11.0,C,COL,5,4,2,18.0,F,12.0,12.0,6.0
424727,-6,20292,VAN,2010,CHI,36.0,C,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424728,-6,20292,VAN,2010,CHI,15.0,R,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424729,-6,20292,VAN,2010,CHI,29.0,L,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424730,-6,20292,VAN,2010,CHI,5.0,D,CHI,7,1,2,18.0,D,6.0,12.0,6.0
424731,-6,20292,VAN,2010,CHI,51.0,D,CHI,7,1,2,18.0,D,6.0,12.0,6.0
424736,-6,20292,VAN,2010,CHI,4.0,D,CHI,7,1,2,18.0,D,6.0,12.0,6.0
424737,-6,20292,VAN,2010,CHI,7.0,D,CHI,7,1,1,18.0,D,6.0,12.0,6.0
424757,-6,20292,VAN,2010,CHI,19.0,C,CHI,7,1,1,18.0,F,12.0,12.0,6.0
424758,-6,20292,VAN,2010,CHI,88.0,R,CHI,7,1,1,18.0,F,12.0,12.0,6.0
424759,-6,20292,VAN,2010,CHI,25.0,L,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424760,-6,20292,VAN,2010,CHI,2.0,D,CHI,7,1,1,18.0,D,6.0,12.0,6.0
424761,-6,20292,VAN,2010,CHI,24.0,D,CHI,7,1,2,18.0,D,6.0,12.0,6.0
424769,-6,20292,VAN,2010,CHI,28.0,C,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424770,-6,20292,VAN,2010,CHI,20.0,R,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424771,-6,20292,VAN,2010,CHI,22.0,R,CHI,7,1,2,18.0,F,12.0,12.0,6.0
424787,-6,20292,VAN,2010,CHI,10.0,R,CHI,7,1,1,18.0,F,12.0,12.0,6.0
424788,-6,20292,VAN,2010,CHI,81.0,R,CHI,7,1,1,18.0,F,12.0,12.0,6.0
424789,-6,20292,VAN,2010,CHI,82.0,R,CHI,7,1,2,18.0,F,12.0,12.0,6.0
426168,-3,20293,SJ,2010,CBJ,17.0,C,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426169,-3,20293,SJ,2010,CBJ,26.0,C,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426170,-3,20293,SJ,2010,CBJ,71.0,R,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426171,-3,20293,SJ,2010,CBJ,6.0,D,CBJ,3,0,2,18.0,D,6.0,12.0,6.0
426172,-3,20293,SJ,2010,CBJ,35.0,D,CBJ,3,0,2,18.0,D,6.0,12.0,6.0
426174,-3,20293,SJ,2010,CBJ,18.0,C,CBJ,3,0,1,18.0,F,12.0,12.0,6.0
426175,-3,20293,SJ,2010,CBJ,50.0,C,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426176,-3,20293,SJ,2010,CBJ,28.0,L,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426177,-3,20293,SJ,2010,CBJ,3.0,D,CBJ,3,0,2,18.0,D,6.0,12.0,6.0
426178,-3,20293,SJ,2010,CBJ,97.0,D,CBJ,3,0,2,18.0,D,6.0,12.0,6.0
426180,-3,20293,SJ,2010,CBJ,16.0,C,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426181,-3,20293,SJ,2010,CBJ,93.0,R,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426182,-3,20293,SJ,2010,CBJ,61.0,L,CBJ,3,0,1,18.0,F,12.0,12.0,6.0
426183,-3,20293,SJ,2010,CBJ,22.0,D,CBJ,3,0,2,18.0,D,6.0,12.0,6.0
426184,-3,20293,SJ,2010,CBJ,51.0,D,CBJ,3,0,2,18.0,D,6.0,12.0,6.0
426210,-3,20293,SJ,2010,CBJ,24.0,C,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426211,-3,20293,SJ,2010,CBJ,25.0,C,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
426212,-3,20293,SJ,2010,CBJ,40.0,R,CBJ,3,0,2,18.0,F,12.0,12.0,6.0
429262,1,20295,CGY,2010,DET,8.0,C,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429263,1,20295,CGY,2010,DET,25.0,R,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429264,1,20295,CGY,2010,DET,20.0,L,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429265,1,20295,CGY,2010,DET,5.0,D,CGY,4,5,1,18.0,D,6.0,12.0,6.0
429266,1,20295,CGY,2010,DET,33.0,D,CGY,4,5,2,18.0,D,6.0,12.0,6.0
429283,1,20295,CGY,2010,DET,4.0,D,CGY,4,5,2,18.0,D,6.0,12.0,6.0
429284,1,20295,CGY,2010,DET,28.0,D,CGY,4,5,2,18.0,D,6.0,12.0,6.0
429286,1,20295,CGY,2010,DET,18.0,C,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429287,1,20295,CGY,2010,DET,12.0,R,CGY,4,5,1,18.0,F,12.0,12.0,6.0
429288,1,20295,CGY,2010,DET,40.0,L,CGY,4,5,1,18.0,F,12.0,12.0,6.0
429298,1,20295,CGY,2010,DET,24.0,C,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429299,1,20295,CGY,2010,DET,16.0,R,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429308,1,20295,CGY,2010,DET,11.0,C,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429326,1,20295,CGY,2010,DET,6.0,D,CGY,4,5,2,18.0,D,6.0,12.0,6.0
429327,1,20295,CGY,2010,DET,29.0,D,CGY,4,5,2,18.0,D,6.0,12.0,6.0
429342,1,20295,CGY,2010,DET,17.0,R,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429343,1,20295,CGY,2010,DET,10.0,L,CGY,4,5,2,18.0,F,12.0,12.0,6.0
429354,1,20295,CGY,2010,DET,15.0,R,CGY,4,5,2,18.0,F,12.0,12.0,6.0
430756,-2,20296,ANA,2010,EDM,89.0,C,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430757,-2,20296,ANA,2010,EDM,27.0,R,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430758,-2,20296,ANA,2010,EDM,83.0,R,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430759,-2,20296,ANA,2010,EDM,6.0,D,EDM,4,2,1,18.0,D,6.0,12.0,6.0
430760,-2,20296,ANA,2010,EDM,77.0,D,EDM,4,2,2,18.0,D,6.0,12.0,6.0
430762,-2,20296,ANA,2010,EDM,10.0,C,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430763,-2,20296,ANA,2010,EDM,14.0,C,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430764,-2,20296,ANA,2010,EDM,4.0,L,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430765,-2,20296,ANA,2010,EDM,2.0,D,EDM,4,2,2,18.0,D,6.0,12.0,6.0
430766,-2,20296,ANA,2010,EDM,49.0,D,EDM,4,2,2,18.0,D,6.0,12.0,6.0
430780,-2,20296,ANA,2010,EDM,13.0,C,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430781,-2,20296,ANA,2010,EDM,67.0,C,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430782,-2,20296,ANA,2010,EDM,28.0,L,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430783,-2,20296,ANA,2010,EDM,26.0,D,EDM,4,2,2,18.0,D,6.0,12.0,6.0
430784,-2,20296,ANA,2010,EDM,45.0,D,EDM,4,2,2,18.0,D,6.0,12.0,6.0
430804,-2,20296,ANA,2010,EDM,16.0,C,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430805,-2,20296,ANA,2010,EDM,22.0,L,EDM,4,2,2,18.0,F,12.0,12.0,6.0
430806,-2,20296,ANA,2010,EDM,91.0,L,EDM,4,2,2,18.0,F,12.0,12.0,6.0
432065,-1,20297,VAN,2010,PHX,17.0,R,PHX,3,2,1,18.0,F,12.0,12.0,6.0
432066,-1,20297,VAN,2010,PHX,13.0,L,PHX,3,2,1,18.0,F,12.0,12.0,6.0
432067,-1,20297,VAN,2010,PHX,28.0,L,PHX,3,2,1,18.0,F,12.0,12.0,6.0
432068,-1,20297,VAN,2010,PHX,3.0,D,PHX,3,2,1,18.0,D,6.0,12.0,6.0
432069,-1,20297,VAN,2010,PHX,53.0,D,PHX,3,2,2,18.0,D,6.0,12.0,6.0
432071,-1,20297,VAN,2010,PHX,11.0,C,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432089,-1,20297,VAN,2010,PHX,16.0,R,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432090,-1,20297,VAN,2010,PHX,19.0,R,PHX,3,2,1,18.0,F,12.0,12.0,6.0
432092,-1,20297,VAN,2010,PHX,18.0,D,PHX,3,2,2,18.0,D,6.0,12.0,6.0
432093,-1,20297,VAN,2010,PHX,55.0,D,PHX,3,2,2,18.0,D,6.0,12.0,6.0
432095,-1,20297,VAN,2010,PHX,20.0,C,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432096,-1,20297,VAN,2010,PHX,8.0,R,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432097,-1,20297,VAN,2010,PHX,86.0,L,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432098,-1,20297,VAN,2010,PHX,6.0,D,PHX,3,2,2,18.0,D,6.0,12.0,6.0
432107,-1,20297,VAN,2010,PHX,22.0,R,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432108,-1,20297,VAN,2010,PHX,38.0,L,PHX,3,2,2,18.0,F,12.0,12.0,6.0
432110,-1,20297,VAN,2010,PHX,52.0,D,PHX,3,2,2,18.0,D,6.0,12.0,6.0
432120,-1,20297,VAN,2010,PHX,14.0,L,PHX,3,2,2,18.0,F,12.0,12.0,6.0
433445,3,20298,DAL,2010,TOR,20.0,C,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433446,3,20298,DAL,2010,TOR,23.0,C,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433447,3,20298,DAL,2010,TOR,16.0,R,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433448,3,20298,DAL,2010,TOR,2.0,D,DAL,1,4,2,18.0,D,6.0,12.0,6.0
433449,3,20298,DAL,2010,TOR,3.0,D,DAL,1,4,1,18.0,D,6.0,12.0,6.0
433463,3,20298,DAL,2010,TOR,91.0,C,DAL,1,4,1,18.0,F,12.0,12.0,6.0
433464,3,20298,DAL,2010,TOR,18.0,L,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433465,3,20298,DAL,2010,TOR,21.0,L,DAL,1,4,1,18.0,F,12.0,12.0,6.0
433466,3,20298,DAL,2010,TOR,6.0,D,DAL,1,4,2,18.0,D,6.0,12.0,6.0
433467,3,20298,DAL,2010,TOR,28.0,D,DAL,1,4,2,18.0,D,6.0,12.0,6.0
433511,3,20298,DAL,2010,TOR,63.0,C,DAL,1,4,1,18.0,F,12.0,12.0,6.0
433512,3,20298,DAL,2010,TOR,10.0,L,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433513,3,20298,DAL,2010,TOR,14.0,L,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433514,3,20298,DAL,2010,TOR,5.0,D,DAL,1,4,2,18.0,D,6.0,12.0,6.0
433515,3,20298,DAL,2010,TOR,37.0,D,DAL,1,4,2,18.0,D,6.0,12.0,6.0
433529,3,20298,DAL,2010,TOR,17.0,C,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433530,3,20298,DAL,2010,TOR,29.0,C,DAL,1,4,2,18.0,F,12.0,12.0,6.0
433531,3,20298,DAL,2010,TOR,13.0,R,DAL,1,4,2,18.0,F,12.0,12.0,6.0
435105,5,20299,WSH,2010,NJ,19.0,C,WSH,0,5,1,18.0,F,12.0,12.0,6.0
435106,5,20299,WSH,2010,NJ,28.0,R,WSH,0,5,1,18.0,F,12.0,12.0,6.0
435107,5,20299,WSH,2010,NJ,8.0,L,WSH,0,5,1,18.0,F,12.0,12.0,6.0
435108,5,20299,WSH,2010,NJ,27.0,D,WSH,0,5,1,18.0,D,6.0,12.0,6.0
435109,5,20299,WSH,2010,NJ,74.0,D,WSH,0,5,1,18.0,D,6.0,12.0,6.0
435117,5,20299,WSH,2010,NJ,16.0,R,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435118,5,20299,WSH,2010,NJ,14.0,L,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435119,5,20299,WSH,2010,NJ,21.0,L,WSH,0,5,1,18.0,F,12.0,12.0,6.0
435120,5,20299,WSH,2010,NJ,52.0,D,WSH,0,5,1,18.0,D,6.0,12.0,6.0
435121,5,20299,WSH,2010,NJ,55.0,D,WSH,0,5,2,18.0,D,6.0,12.0,6.0
435135,5,20299,WSH,2010,NJ,90.0,C,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435136,5,20299,WSH,2010,NJ,10.0,R,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435137,5,20299,WSH,2010,NJ,25.0,L,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435138,5,20299,WSH,2010,NJ,4.0,D,WSH,0,5,2,18.0,D,6.0,12.0,6.0
435139,5,20299,WSH,2010,NJ,89.0,D,WSH,0,5,2,18.0,D,6.0,12.0,6.0
435177,5,20299,WSH,2010,NJ,15.0,C,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435183,5,20299,WSH,2010,NJ,39.0,C,WSH,0,5,2,18.0,F,12.0,12.0,6.0
435202,5,20299,WSH,2010,NJ,26.0,C,WSH,0,5,2,18.0,F,12.0,12.0,6.0
436331,1,20300,CGY,2010,NYR,11.0,C,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436332,1,20300,CGY,2010,NYR,17.0,R,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436333,1,20300,CGY,2010,NYR,10.0,L,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436334,1,20300,CGY,2010,NYR,4.0,D,CGY,1,2,2,18.0,D,6.0,12.0,6.0
436335,1,20300,CGY,2010,NYR,27.0,D,CGY,1,2,2,18.0,D,6.0,12.0,6.0
436341,1,20300,CGY,2010,NYR,33.0,D,CGY,1,2,2,18.0,D,6.0,12.0,6.0
436349,1,20300,CGY,2010,NYR,25.0,R,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436350,1,20300,CGY,2010,NYR,40.0,L,CGY,1,2,1,18.0,F,12.0,12.0,6.0
436352,1,20300,CGY,2010,NYR,5.0,D,CGY,1,2,1,18.0,D,6.0,12.0,6.0
436355,1,20300,CGY,2010,NYR,20.0,L,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436369,1,20300,CGY,2010,NYR,8.0,C,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436370,1,20300,CGY,2010,NYR,16.0,R,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436371,1,20300,CGY,2010,NYR,6.0,D,CGY,1,2,2,18.0,D,6.0,12.0,6.0
436372,1,20300,CGY,2010,NYR,29.0,D,CGY,1,2,2,18.0,D,6.0,12.0,6.0
436374,1,20300,CGY,2010,NYR,18.0,C,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436375,1,20300,CGY,2010,NYR,12.0,R,CGY,1,2,1,18.0,F,12.0,12.0,6.0
436410,1,20300,CGY,2010,NYR,15.0,R,CGY,1,2,2,18.0,F,12.0,12.0,6.0
436412,1,20300,CGY,2010,NYR,44.0,L,CGY,1,2,2,18.0,F,12.0,12.0,6.0
439527,2,20302,NSH,2010,CBJ,9.0,C,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439528,2,20302,NSH,2010,CBJ,10.0,R,NSH,0,2,1,18.0,F,12.0,12.0,6.0
439529,2,20302,NSH,2010,CBJ,71.0,R,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439530,2,20302,NSH,2010,CBJ,4.0,D,NSH,0,2,2,18.0,D,6.0,12.0,6.0
439531,2,20302,NSH,2010,CBJ,55.0,D,NSH,0,2,2,18.0,D,6.0,12.0,6.0
439546,2,20302,NSH,2010,CBJ,25.0,R,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439548,2,20302,NSH,2010,CBJ,6.0,D,NSH,0,2,1,18.0,D,6.0,12.0,6.0
439549,2,20302,NSH,2010,CBJ,51.0,D,NSH,0,2,2,18.0,D,6.0,12.0,6.0
439552,2,20302,NSH,2010,CBJ,27.0,R,NSH,0,2,1,18.0,F,12.0,12.0,6.0
439553,2,20302,NSH,2010,CBJ,26.0,L,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439569,2,20302,NSH,2010,CBJ,16.0,C,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439572,2,20302,NSH,2010,CBJ,8.0,D,NSH,0,2,2,18.0,D,6.0,12.0,6.0
439573,2,20302,NSH,2010,CBJ,52.0,D,NSH,0,2,2,18.0,D,6.0,12.0,6.0
439581,2,20302,NSH,2010,CBJ,22.0,R,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439583,2,20302,NSH,2010,CBJ,29.0,R,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439605,2,20302,NSH,2010,CBJ,13.0,C,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439606,2,20302,NSH,2010,CBJ,33.0,C,NSH,0,2,2,18.0,F,12.0,12.0,6.0
439607,2,20302,NSH,2010,CBJ,74.0,L,NSH,0,2,1,18.0,F,12.0,12.0,6.0
440804,1,20303,LA,2010,OTT,28.0,C,LA,2,3,1,18.0,F,12.0,12.0,6.0
440805,1,20303,LA,2010,OTT,14.0,R,LA,2,3,1,18.0,F,12.0,12.0,6.0
440806,1,20303,LA,2010,OTT,94.0,L,LA,2,3,1,18.0,F,12.0,12.0,6.0
440807,1,20303,LA,2010,OTT,2.0,D,LA,2,3,2,18.0,D,6.0,12.0,6.0
440808,1,20303,LA,2010,OTT,3.0,D,LA,2,3,1,18.0,D,6.0,12.0,6.0
440834,1,20303,LA,2010,OTT,26.0,C,LA,2,3,2,18.0,F,12.0,12.0,6.0
440835,1,20303,LA,2010,OTT,17.0,R,LA,2,3,2,18.0,F,12.0,12.0,6.0
440836,1,20303,LA,2010,OTT,13.0,L,LA,2,3,2,18.0,F,12.0,12.0,6.0
440837,1,20303,LA,2010,OTT,7.0,D,LA,2,3,2,18.0,D,6.0,12.0,6.0
440838,1,20303,LA,2010,OTT,8.0,D,LA,2,3,1,18.0,D,6.0,12.0,6.0
440846,1,20303,LA,2010,OTT,11.0,C,LA,2,3,1,18.0,F,12.0,12.0,6.0
440847,1,20303,LA,2010,OTT,23.0,L,LA,2,3,1,18.0,F,12.0,12.0,6.0
440848,1,20303,LA,2010,OTT,74.0,L,LA,2,3,2,18.0,F,12.0,12.0,6.0
