,Season,GameNumber,TeamCode,roster,PlayerNumber,PlayerPosition,Rank
42459,2010,21180,COL,18.0,37.0,C,2
42460,2010,21180,COL,18.0,40.0,C,2
42461,2010,21180,COL,18.0,3.0,D,2
42462,2010,21180,COL,18.0,4.0,D,1
42463,2010,21180,COL,18.0,6.0,D,2
42464,2010,21180,COL,18.0,36.0,D,2
42465,2010,21180,COL,18.0,44.0,D,2
42466,2010,21180,COL,18.0,48.0,D,2
42467,2010,21180,COL,18.0,28.0,L,2
42468,2010,21180,COL,18.0,55.0,L,2
42469,2010,21180,COL,18.0,23.0,R,1
42470,2010,21180,COL,18.0,54.0,R,2
42471,2010,21181,ANA,18.0,11.0,C,2
42472,2010,21181,ANA,18.0,15.0,C,1
42473,2010,21181,ANA,18.0,22.0,C,2
42474,2010,21181,ANA,18.0,64.0,C,2
42475,2010,21181,ANA,18.0,4.0,D,2
42476,2010,21181,ANA,18.0,5.0,D,2
42477,2010,21181,ANA,18.0,17.0,D,1
42478,2010,21181,ANA,18.0,21.0,D,2
42479,2010,21181,ANA,18.0,23.0,D,2
42480,2010,21181,ANA,18.0,32.0,D,2
42481,2010,21181,ANA,18.0,19.0,L,2
42482,2010,21181,ANA,18.0,33.0,L,2
42483,2010,21181,ANA,18.0,37.0,L,2
42484,2010,21181,ANA,18.0,39.0,L,2
42485,2010,21181,ANA,18.0,8.0,R,1
42486,2010,21181,ANA,18.0,9.0,R,1
42487,2010,21181,ANA,18.0,10.0,R,1
42488,2010,21181,ANA,18.0,16.0,R,2
42489,2010,21181,DAL,18.0,17.0,C,2
42490,2010,21181,DAL,18.0,23.0,C,2
42491,2010,21181,DAL,18.0,27.0,C,2
42492,2010,21181,DAL,18.0,29.0,C,2
42493,2010,21181,DAL,18.0,63.0,C,1
42494,2010,21181,DAL,18.0,91.0,C,1
42495,2010,21181,DAL,18.0,3.0,D,2
42496,2010,21181,DAL,18.0,6.0,D,2
42497,2010,21181,DAL,18.0,33.0,D,2
42498,2010,21181,DAL,18.0,37.0,D,2
42499,2010,21181,DAL,18.0,44.0,D,2
42500,2010,21181,DAL,18.0,73.0,D,2
42501,2010,21181,DAL,18.0,10.0,L,1
42502,2010,21181,DAL,18.0,14.0,L,1
42503,2010,21181,DAL,18.0,21.0,L,1
42504,2010,21181,DAL,18.0,13.0,R,2
42505,2010,21181,DAL,18.0,15.0,R,2
42506,2010,21181,DAL,18.0,24.0,R,2
42507,2010,21182,BOS,18.0,11.0,C,2
42508,2010,21182,BOS,18.0,19.0,C,2
42509,2010,21182,BOS,18.0,23.0,C,2
42510,2010,21182,BOS,18.0,37.0,C,1
42511,2010,21182,BOS,18.0,46.0,C,1
42512,2010,21182,BOS,18.0,49.0,C,2
42513,2010,21182,BOS,18.0,63.0,C,2
42514,2010,21182,BOS,18.0,12.0,D,2
42515,2010,21182,BOS,18.0,21.0,D,2
42516,2010,21182,BOS,18.0,33.0,D,1
42517,2010,21182,BOS,18.0,44.0,D,2
42518,2010,21182,BOS,18.0,54.0,D,2
42519,2010,21182,BOS,18.0,55.0,D,2
42520,2010,21182,BOS,18.0,17.0,L,1
42521,2010,21182,BOS,18.0,20.0,L,2
42522,2010,21182,BOS,18.0,18.0,R,1
42523,2010,21182,BOS,18.0,28.0,R,2
42524,2010,21182,BOS,18.0,73.0,R,2
42525,2010,21182,NYR,18.0,17.0,C,1
42526,2010,21182,NYR,18.0,21.0,C,1
42527,2010,21182,NYR,18.0,22.0,C,2
42528,2010,21182,NYR,18.0,26.0,C,2
42529,2010,21182,NYR,18.0,42.0,C,2
42530,2010,21182,NYR,18.0,5.0,D,2
42531,2010,21182,NYR,18.0,18.0,D,2
42532,2010,21182,NYR,18.0,27.0,D,2
42533,2010,21182,NYR,18.0,28.0,D,2
42534,2010,21182,NYR,18.0,38.0,D,2
42535,2010,21182,NYR,18.0,44.0,D,2
42536,2010,21182,NYR,18.0,8.0,L,2
42537,2010,21182,NYR,18.0,16.0,L,2
42538,2010,21182,NYR,18.0,19.0,L,2
42539,2010,21182,NYR,18.0,20.0,L,2
42540,2010,21182,NYR,18.0,86.0,L,2
42541,2010,21182,NYR,18.0,10.0,R,1
42542,2010,21182,NYR,18.0,24.0,R,1
42543,2010,21183,LA,18.0,9.0,C,2
42544,2010,21183,LA,18.0,22.0,C,2
42545,2010,21183,LA,18.0,26.0,C,2
42546,2010,21183,LA,18.0,28.0,C,2
42547,2010,21183,LA,18.0,2.0,D,2
42548,2010,21183,LA,18.0,3.0,D,1
42549,2010,21183,LA,18.0,7.0,D,2
42550,2010,21183,LA,18.0,8.0,D,1
42551,2010,21183,LA,18.0,33.0,D,2
42552,2010,21183,LA,18.0,53.0,D,2
42553,2010,21183,LA,18.0,13.0,L,2
42554,2010,21183,LA,18.0,23.0,L,1
42555,2010,21183,LA,18.0,27.0,L,2
42556,2010,21183,LA,18.0,94.0,L,2
42557,2010,21183,LA,18.0,15.0,R,2
42558,2010,21183,LA,18.0,17.0,R,2
42559,2010,21183,LA,18.0,19.0,R,2
42560,2010,21183,LA,18.0,25.0,R,2
42561,2010,21183,SJ,18.0,8.0,C,1
42562,2010,21183,SJ,18.0,12.0,C,1
42563,2010,21183,SJ,18.0,17.0,C,2
42564,2010,21183,SJ,18.0,19.0,C,1
42565,2010,21183,SJ,18.0,20.0,C,2
42566,2010,21183,SJ,18.0,39.0,C,1
42567,2010,21183,SJ,18.0,69.0,C,2
42568,2010,21183,SJ,18.0,3.0,D,2
42569,2010,21183,SJ,18.0,7.0,D,2
42570,2010,21183,SJ,18.0,9.0,D,2
42571,2010,21183,SJ,18.0,22.0,D,1
42572,2010,21183,SJ,18.0,44.0,D,2
42573,2010,21183,SJ,18.0,60.0,D,2
42574,2010,21183,SJ,18.0,15.0,L,1
42575,2010,21183,SJ,18.0,29.0,L,1
42576,2010,21183,SJ,18.0,55.0,L,2
42577,2010,21183,SJ,18.0,10.0,R,2
42578,2010,21183,SJ,18.0,16.0,R,2
42579,2010,21184,BUF,18.0,8.0,C,2
42580,2010,21184,BUF,18.0,19.0,C,2
42581,2010,21184,BUF,18.0,20.0,C,2
42582,2010,21184,BUF,18.0,28.0,C,2
42583,2010,21184,BUF,18.0,42.0,C,2
42584,2010,21184,BUF,18.0,63.0,C,2
42585,2010,21184,BUF,18.0,4.0,D,2
42586,2010,21184,BUF,18.0,6.0,D,2
42587,2010,21184,BUF,18.0,17.0,D,2
42588,2010,21184,BUF,18.0,34.0,D,2
42589,2010,21184,BUF,18.0,44.0,D,2
42590,2010,21184,BUF,18.0,57.0,D,1
42591,2010,21184,BUF,18.0,26.0,L,1
42592,2010,21184,BUF,18.0,37.0,L,2
42593,2010,21184,BUF,18.0,12.0,R,2
42594,2010,21184,BUF,18.0,21.0,R,1
42595,2010,21184,BUF,18.0,22.0,R,2
42596,2010,21184,BUF,18.0,29.0,R,1
42597,2010,21184,TB,18.0,4.0,C,1
42598,2010,21184,TB,18.0,19.0,C,2
42599,2010,21184,TB,18.0,42.0,C,2
42600,2010,21184,TB,18.0,44.0,C,2
42601,2010,21184,TB,18.0,91.0,C,1
42602,2010,21184,TB,18.0,5.0,D,2
42603,2010,21184,TB,18.0,7.0,D,2
42604,2010,21184,TB,18.0,13.0,D,2
42605,2010,21184,TB,18.0,39.0,D,2
42606,2010,21184,TB,18.0,47.0,D,2
42607,2010,21184,TB,18.0,77.0,D,2
42608,2010,21184,TB,18.0,6.0,L,1
42609,2010,21184,TB,18.0,10.0,L,2
42610,2010,21184,TB,18.0,12.0,L,1
42611,2010,21184,TB,18.0,9.0,R,2
42612,2010,21184,TB,18.0,16.0,R,1
42613,2010,21184,TB,18.0,18.0,R,2
42614,2010,21184,TB,18.0,26.0,R,1
42615,2010,21185,TOR,18.0,37.0,C,2
42616,2010,21185,TOR,18.0,42.0,C,2
42617,2010,21185,TOR,18.0,43.0,C,2
42618,2010,21185,TOR,18.0,47.0,C,2
42619,2010,21185,TOR,18.0,81.0,C,1
42620,2010,21185,TOR,18.0,84.0,C,1
42621,2010,21185,TOR,18.0,2.0,D,2
42622,2010,21185,TOR,18.0,3.0,D,2
42623,2010,21185,TOR,18.0,8.0,D,2
42624,2010,21185,TOR,18.0,29.0,D,2
42625,2010,21185,TOR,18.0,36.0,D,2
42626,2010,21185,TOR,18.0,59.0,D,2
42627,2010,21185,TOR,18.0,16.0,L,1
42628,2010,21185,TOR,18.0,38.0,L,2
42629,2010,21185,TOR,18.0,41.0,L,1
42630,2010,21185,TOR,18.0,18.0,R,2
42631,2010,21185,TOR,18.0,19.0,R,2
42632,2010,21185,TOR,18.0,46.0,R,2
42633,2010,21185,WSH,18.0,15.0,C,2
42634,2010,21185,WSH,18.0,19.0,C,1
42635,2010,21185,WSH,18.0,26.0,C,2
42636,2010,21185,WSH,18.0,44.0,C,2
42637,2010,21185,WSH,18.0,90.0,C,2
42638,2010,21185,WSH,18.0,4.0,D,2
42639,2010,21185,WSH,18.0,23.0,D,2
42640,2010,21185,WSH,18.0,27.0,D,2
42641,2010,21185,WSH,18.0,55.0,D,2
42642,2010,21185,WSH,18.0,62.0,D,2
42643,2010,21185,WSH,18.0,74.0,D,1
42644,2010,21185,WSH,18.0,8.0,L,1
42645,2010,21185,WSH,18.0,18.0,L,2
42646,2010,21185,WSH,18.0,21.0,L,1
42647,2010,21185,WSH,18.0,25.0,L,2
42648,2010,21185,WSH,18.0,10.0,R,2
42649,2010,21185,WSH,18.0,16.0,R,2
42650,2010,21185,WSH,18.0,22.0,R,2
42651,2010,21186,NJ,18.0,8.0,C,2
42652,2010,21186,NJ,18.0,10.0,C,2
42653,2010,21186,NJ,18.0,11.0,C,2
42654,2010,21186,NJ,18.0,16.0,C,2
42655,2010,21186,NJ,18.0,19.0,C,1
42656,2010,21186,NJ,18.0,25.0,C,2
42657,2010,21186,NJ,18.0,2.0,D,2
42658,2010,21186,NJ,18.0,6.0,D,2
42659,2010,21186,NJ,18.0,7.0,D,2
42660,2010,21186,NJ,18.0,29.0,D,2
42661,2010,21186,NJ,18.0,33.0,D,2
42662,2010,21186,NJ,18.0,34.0,D,2
42663,2010,21186,NJ,18.0,17.0,L,1
42664,2010,21186,NJ,18.0,21.0,L,2
42665,2010,21186,NJ,18.0,26.0,L,1
42666,2010,21186,NJ,18.0,12.0,R,2
42667,2010,21186,NJ,18.0,23.0,R,2
42668,2010,21186,NJ,18.0,32.0,R,2
42669,2010,21186,PIT,18.0,10.0,C,2
42670,2010,21186,PIT,18.0,11.0,C,1
42671,2010,21186,PIT,18.0,17.0,C,2
42672,2010,21186,PIT,18.0,25.0,C,2
42673,2010,21186,PIT,18.0,48.0,C,2
42674,2010,21186,PIT,18.0,2.0,D,2
42675,2010,21186,PIT,18.0,4.0,D,2
42676,2010,21186,PIT,18.0,6.0,D,2
42677,2010,21186,PIT,18.0,7.0,D,2
42678,2010,21186,PIT,18.0,44.0,D,2
42679,2010,21186,PIT,18.0,58.0,D,1
42680,2010,21186,PIT,18.0,9.0,L,2
42681,2010,21186,PIT,18.0,14.0,L,1
42682,2010,21186,PIT,18.0,18.0,L,2
42683,2010,21186,PIT,18.0,16.0,R,2
42684,2010,21186,PIT,18.0,27.0,R,2
42685,2010,21186,PIT,18.0,45.0,R,2
42686,2010,21186,PIT,18.0,72.0,R,2
42687,2010,21187,CHI,18.0,16.0,C,2
42688,2010,21187,CHI,18.0,17.0,C,2
42689,2010,21187,CHI,18.0,19.0,C,1
42690,2010,21187,CHI,18.0,28.0,C,2
42691,2010,21187,CHI,18.0,2.0,D,1
42692,2010,21187,CHI,18.0,4.0,D,2
42693,2010,21187,CHI,18.0,7.0,D,1
42694,2010,21187,CHI,18.0,8.0,D,2
42695,2010,21187,CHI,18.0,14.0,D,2
42696,2010,21187,CHI,18.0,51.0,D,2
42697,2010,21187,CHI,18.0,25.0,L,2
42698,2010,21187,CHI,18.0,29.0,L,2
42699,2010,21187,CHI,18.0,15.0,R,2
42700,2010,21187,CHI,18.0,22.0,R,2
42701,2010,21187,CHI,18.0,67.0,R,2
42702,2010,21187,CHI,18.0,81.0,R,1
42703,2010,21187,CHI,18.0,82.0,R,2
42704,2010,21187,CHI,18.0,88.0,R,1
42705,2010,21187,MTL,18.0,11.0,C,2
42706,2010,21187,MTL,18.0,14.0,C,1
42707,2010,21187,MTL,18.0,53.0,C,2
42708,2010,21187,MTL,18.0,58.0,C,2
42709,2010,21187,MTL,18.0,81.0,C,2
42710,2010,21187,MTL,18.0,94.0,C,2
42711,2010,21187,MTL,18.0,20.0,D,2
42712,2010,21187,MTL,18.0,22.0,D,2
42713,2010,21187,MTL,18.0,44.0,D,2
42714,2010,21187,MTL,18.0,55.0,D,2
42715,2010,21187,MTL,18.0,75.0,D,2
42716,2010,21187,MTL,18.0,76.0,D,1
42717,2010,21187,MTL,18.0,13.0,L,1
42718,2010,21187,MTL,18.0,32.0,L,2
42719,2010,21187,MTL,18.0,46.0,L,2
42720,2010,21187,MTL,18.0,52.0,L,2
42721,2010,21187,MTL,18.0,57.0,L,2
42722,2010,21187,MTL,18.0,21.0,R,2
42723,2010,21188,OTT,18.0,15.0,C,2
42724,2010,21188,OTT,18.0,18.0,C,2
42725,2010,21188,OTT,18.0,19.0,C,1
42726,2010,21188,OTT,18.0,24.0,C,2
42727,2010,21188,OTT,18.0,4.0,D,2
42728,2010,21188,OTT,18.0,5.0,D,2
42729,2010,21188,OTT,18.0,17.0,D,2
42730,2010,21188,OTT,18.0,36.0,D,2
42731,2010,21188,OTT,18.0,46.0,D,2
42732,2010,21188,OTT,18.0,47.0,D,2
42733,2010,21188,OTT,18.0,9.0,L,2
42734,2010,21188,OTT,18.0,71.0,L,2
42735,2010,21188,OTT,18.0,16.0,R,2
42736,2010,21188,OTT,18.0,25.0,R,2
42737,2010,21188,OTT,18.0,26.0,R,2
42738,2010,21188,OTT,18.0,38.0,R,2
42739,2010,21188,OTT,18.0,43.0,R,2
42740,2010,21188,OTT,18.0,49.0,R,2
42741,2010,21188,PHI,18.0,17.0,C,1
42742,2010,21188,PHI,18.0,18.0,C,1
42743,2010,21188,PHI,18.0,34.0,C,2
42744,2010,21188,PHI,18.0,36.0,C,2
42745,2010,21188,PHI,18.0,5.0,D,2
42746,2010,21188,PHI,18.0,6.0,D,2
42747,2010,21188,PHI,18.0,25.0,D,1
42748,2010,21188,PHI,18.0,26.0,D,2
42749,2010,21188,PHI,18.0,41.0,D,2
42750,2010,21188,PHI,18.0,44.0,D,1
42751,2010,21188,PHI,18.0,13.0,L,2
42752,2010,21188,PHI,18.0,19.0,L,2
42753,2010,21188,PHI,18.0,21.0,L,2
42754,2010,21188,PHI,18.0,22.0,L,1
42755,2010,21188,PHI,18.0,10.0,R,2
42756,2010,21188,PHI,18.0,15.0,R,2
42757,2010,21188,PHI,18.0,28.0,R,1
42758,2010,21188,PHI,18.0,93.0,R,2
42759,2010,21189,COL,18.0,9.0,C,1
42760,2010,21189,COL,18.0,11.0,C,2
42761,2010,21189,COL,18.0,12.0,C,2
42762,2010,21189,COL,18.0,16.0,C,2
42763,2010,21189,COL,18.0,29.0,C,2
42764,2010,21189,COL,18.0,34.0,C,2
42765,2010,21189,COL,18.0,37.0,C,2
42766,2010,21189,COL,18.0,40.0,C,2
42767,2010,21189,COL,18.0,3.0,D,2
42768,2010,21189,COL,18.0,6.0,D,2
42769,2010,21189,COL,18.0,36.0,D,2
42770,2010,21189,COL,18.0,44.0,D,2
42771,2010,21189,COL,18.0,48.0,D,2
42772,2010,21189,COL,18.0,28.0,L,2
42773,2010,21189,COL,18.0,55.0,L,2
42774,2010,21189,COL,18.0,18.0,R,2
42775,2010,21189,COL,18.0,23.0,R,1
42776,2010,21189,COL,18.0,54.0,R,2
42777,2010,21189,STL,18.0,10.0,C,1
42778,2010,21189,STL,18.0,17.0,C,2
42779,2010,21189,STL,18.0,20.0,C,1
42780,2010,21189,STL,18.0,21.0,C,1
42781,2010,21189,STL,18.0,74.0,C,2
42782,2010,21189,STL,18.0,5.0,D,2
42783,2010,21189,STL,18.0,12.0,D,2
42784,2010,21189,STL,18.0,27.0,D,1
42785,2010,21189,STL,18.0,28.0,D,2
42786,2010,21189,STL,18.0,46.0,D,2
42787,2010,21189,STL,18.0,64.0,D,2
42788,2010,21189,STL,18.0,32.0,L,2
42789,2010,21189,STL,18.0,25.0,R,2
42790,2010,21189,STL,18.0,26.0,R,2
42791,2010,21189,STL,18.0,36.0,R,2
42792,2010,21189,STL,18.0,42.0,R,1
42793,2010,21189,STL,18.0,55.0,R,2
42794,2010,21189,STL,18.0,75.0,R,2
42795,2010,21190,ATL,18.0,8.0,C,2
42796,2010,21190,ATL,18.0,13.0,C,2
42797,2010,21190,ATL,18.0,49.0,C,2
42798,2010,21190,ATL,18.0,80.0,C,2
42799,2010,21190,ATL,18.0,4.0,D,2
42800,2010,21190,ATL,18.0,5.0,D,2
42801,2010,21190,ATL,18.0,6.0,D,2
42802,2010,21190,ATL,18.0,29.0,D,2
42803,2010,21190,ATL,18.0,33.0,D,1
42804,2010,21190,ATL,18.0,51.0,D,2
42805,2010,21190,ATL,18.0,9.0,L,2
42806,2010,21190,ATL,18.0,16.0,L,1
42807,2010,21190,ATL,18.0,36.0,L,2
42808,2010,21190,ATL,18.0,10.0,R,2
42809,2010,21190,ATL,18.0,14.0,R,2
42810,2010,21190,ATL,18.0,22.0,R,2
42811,2010,21190,ATL,18.0,26.0,R,2
42812,2010,21190,ATL,18.0,27.0,R,2
42813,2010,21190,NSH,18.0,5.0,C,2
42814,2010,21190,NSH,18.0,11.0,C,1
42815,2010,21190,NSH,18.0,12.0,C,2
42816,2010,21190,NSH,18.0,13.0,C,2
42817,2010,21190,NSH,18.0,33.0,C,2
42818,2010,21190,NSH,18.0,4.0,D,2
42819,2010,21190,NSH,18.0,6.0,D,1
42820,2010,21190,NSH,18.0,7.0,D,2
42821,2010,21190,NSH,18.0,8.0,D,2
42822,2010,21190,NSH,18.0,20.0,D,1
42823,2010,21190,NSH,18.0,55.0,D,2
42824,2010,21190,NSH,18.0,74.0,L,1
42825,2010,21190,NSH,18.0,10.0,R,1
42826,2010,21190,NSH,18.0,22.0,R,2
42827,2010,21190,NSH,18.0,24.0,R,2
42828,2010,21190,NSH,18.0,25.0,R,2
42829,2010,21190,NSH,18.0,27.0,R,1
42830,2010,21190,NSH,18.0,29.0,R,2
42831,2010,21191,CBJ,18.0,16.0,C,2
42832,2010,21191,CBJ,18.0,18.0,C,1
42833,2010,21191,CBJ,18.0,24.0,C,2
42834,2010,21191,CBJ,18.0,26.0,C,2
42835,2010,21191,CBJ,18.0,50.0,C,1
42836,2010,21191,CBJ,18.0,3.0,D,2
42837,2010,21191,CBJ,18.0,4.0,D,2
42838,2010,21191,CBJ,18.0,10.0,D,2
42839,2010,21191,CBJ,18.0,14.0,D,2
42840,2010,21191,CBJ,18.0,51.0,D,2
42841,2010,21191,CBJ,18.0,52.0,D,2
42842,2010,21191,CBJ,18.0,11.0,L,2
42843,2010,21191,CBJ,18.0,20.0,L,2
42844,2010,21191,CBJ,18.0,9.0,R,2
42845,2010,21191,CBJ,18.0,15.0,R,2
42846,2010,21191,CBJ,18.0,33.0,R,2
42847,2010,21191,CBJ,18.0,40.0,R,2
42848,2010,21191,CBJ,18.0,93.0,R,2
42849,2010,21191,DAL,18.0,17.0,C,2
42850,2010,21191,DAL,18.0,23.0,C,2
42851,2010,21191,DAL,18.0,27.0,C,2
42852,2010,21191,DAL,18.0,29.0,C,2
42853,2010,21191,DAL,18.0,63.0,C,1
42854,2010,21191,DAL,18.0,91.0,C,1
42855,2010,21191,DAL,18.0,3.0,D,2
42856,2010,21191,DAL,18.0,6.0,D,2
42857,2010,21191,DAL,18.0,28.0,D,2
42858,2010,21191,DAL,18.0,33.0,D,2
42859,2010,21191,DAL,18.0,37.0,D,2
42860,2010,21191,DAL,18.0,44.0,D,2
42861,2010,21191,DAL,18.0,10.0,L,1
42862,2010,21191,DAL,18.0,14.0,L,1
42863,2010,21191,DAL,18.0,21.0,L,1
42864,2010,21191,DAL,18.0,13.0,R,2
42865,2010,21191,DAL,18.0,15.0,R,2
42866,2010,21191,DAL,18.0,24.0,R,2
42867,2010,21192,EDM,16.0,13.0,C,2
42868,2010,21192,EDM,16.0,14.0,C,1
42869,2010,21192,EDM,16.0,42.0,C,2
42870,2010,21192,EDM,16.0,54.0,C,2
42871,2010,21192,EDM,16.0,56.0,C,2
42872,2010,21192,EDM,16.0,2.0,D,2
42873,2010,21192,EDM,16.0,5.0,D,2
42874,2010,21192,EDM,16.0,26.0,D,2
42875,2010,21192,EDM,16.0,43.0,D,2
42876,2010,21192,EDM,16.0,49.0,D,2
42877,2010,21192,EDM,16.0,58.0,D,2
42878,2010,21192,EDM,16.0,22.0,L,2
42879,2010,21192,EDM,16.0,23.0,L,2
42880,2010,21192,EDM,16.0,28.0,L,2
42881,2010,21192,EDM,16.0,85.0,L,2
42882,2010,21192,EDM,16.0,91.0,L,2
42883,2010,21192,VAN,18.0,17.0,C,1
42884,2010,21192,VAN,18.0,33.0,C,1
42885,2010,21192,VAN,18.0,40.0,C,2
42886,2010,21192,VAN,18.0,3.0,D,2
42887,2010,21192,VAN,18.0,4.0,D,2
42888,2010,21192,VAN,18.0,5.0,D,1
42889,2010,21192,VAN,18.0,6.0,D,2
42890,2010,21192,VAN,18.0,29.0,D,2
42891,2010,21192,VAN,18.0,47.0,D,2
42892,2010,21192,VAN,18.0,10.0,L,2
42893,2010,21192,VAN,18.0,13.0,L,2
42894,2010,21192,VAN,18.0,14.0,L,1
42895,2010,21192,VAN,18.0,15.0,L,2
42896,2010,21192,VAN,18.0,20.0,L,2
42897,2010,21192,VAN,18.0,21.0,L,2
42898,2010,21192,VAN,18.0,22.0,L,1
42899,2010,21192,VAN,18.0,26.0,R,1
42900,2010,21192,VAN,18.0,36.0,R,2
42901,2010,21193,BOS,18.0,11.0,C,2
42902,2010,21193,BOS,18.0,23.0,C,2
42903,2010,21193,BOS,18.0,37.0,C,1
42904,2010,21193,BOS,18.0,46.0,C,1
42905,2010,21193,BOS,18.0,49.0,C,2
42906,2010,21193,BOS,18.0,63.0,C,2
42907,2010,21193,BOS,18.0,12.0,D,2
42908,2010,21193,BOS,18.0,21.0,D,2
42909,2010,21193,BOS,18.0,33.0,D,1
42910,2010,21193,BOS,18.0,44.0,D,2
42911,2010,21193,BOS,18.0,54.0,D,2
42912,2010,21193,BOS,18.0,55.0,D,2
42913,2010,21193,BOS,18.0,17.0,L,1
42914,2010,21193,BOS,18.0,20.0,L,2
42915,2010,21193,BOS,18.0,22.0,L,2
42916,2010,21193,BOS,18.0,18.0,R,1
42917,2010,21193,BOS,18.0,28.0,R,2
42918,2010,21193,BOS,18.0,73.0,R,2
42919,2010,21193,NYI,18.0,12.0,C,2
42920,2010,21193,NYI,18.0,28.0,C,2
42921,2010,21193,NYI,18.0,59.0,C,2
42922,2010,21193,NYI,18.0,91.0,C,1
42923,2010,21193,NYI,18.0,6.0,D,2
42924,2010,21193,NYI,18.0,24.0,D,2
42925,2010,21193,NYI,18.0,36.0,D,2
42926,2010,21193,NYI,18.0,42.0,D,2
42927,2010,21193,NYI,18.0,55.0,D,2
42928,2010,21193,NYI,18.0,71.0,D,2
42929,2010,21193,NYI,18.0,14.0,L,2
42930,2010,21193,NYI,18.0,17.0,L,2
42931,2010,21193,NYI,18.0,26.0,L,1
42932,2010,21193,NYI,18.0,57.0,L,2
42933,2010,21193,NYI,18.0,58.0,L,2
42934,2010,21193,NYI,18.0,15.0,R,1
42935,2010,21193,NYI,18.0,21.0,R,2
42936,2010,21193,NYI,18.0,40.0,R,1
42937,2010,21194,NJ,18.0,8.0,C,2
42938,2010,21194,NJ,18.0,10.0,C,2
42939,2010,21194,NJ,18.0,11.0,C,2
42940,2010,21194,NJ,18.0,16.0,C,2
42941,2010,21194,NJ,18.0,19.0,C,1
42942,2010,21194,NJ,18.0,25.0,C,2
42943,2010,21194,NJ,18.0,2.0,D,2
42944,2010,21194,NJ,18.0,6.0,D,2
42945,2010,21194,NJ,18.0,7.0,D,2
42946,2010,21194,NJ,18.0,29.0,D,2
42947,2010,21194,NJ,18.0,33.0,D,2
42948,2010,21194,NJ,18.0,34.0,D,2
42949,2010,21194,NJ,18.0,17.0,L,1
42950,2010,21194,NJ,18.0,21.0,L,2
42951,2010,21194,NJ,18.0,26.0,L,1
42952,2010,21194,NJ,18.0,12.0,R,2
42953,2010,21194,NJ,18.0,23.0,R,2
42954,2010,21194,NJ,18.0,32.0,R,2
42955,2010,21194,TOR,18.0,42.0,C,2
42956,2010,21194,TOR,18.0,43.0,C,2
42957,2010,21194,TOR,18.0,47.0,C,2
42958,2010,21194,TOR,18.0,81.0,C,1
42959,2010,21194,TOR,18.0,84.0,C,1
42960,2010,21194,TOR,18.0,2.0,D,2
42961,2010,21194,TOR,18.0,3.0,D,2
42962,2010,21194,TOR,18.0,8.0,D,2
42963,2010,21194,TOR,18.0,29.0,D,2
42964,2010,21194,TOR,18.0,36.0,D,2
42965,2010,21194,TOR,18.0,59.0,D,2
42966,2010,21194,TOR,18.0,11.0,L,2
42967,2010,21194,TOR,18.0,16.0,L,1
42968,2010,21194,TOR,18.0,38.0,L,2
42969,2010,21194,TOR,18.0,41.0,L,1
42970,2010,21194,TOR,18.0,18.0,R,2
42971,2010,21194,TOR,18.0,19.0,R,2
42972,2010,21194,TOR,18.0,46.0,R,2
42973,2010,21195,FLA,18.0,13.0,C,2
42974,2010,21195,FLA,18.0,18.0,C,2
42975,2010,21195,FLA,18.0,19.0,C,2
42976,2010,21195,FLA,18.0,20.0,C,2
42977,2010,21195,FLA,18.0,3.0,D,2
42978,2010,21195,FLA,18.0,4.0,D,2
42979,2010,21195,FLA,18.0,7.0,D,2
42980,2010,21195,FLA,18.0,43.0,D,2
42981,2010,21195,FLA,18.0,48.0,D,2
42982,2010,21195,FLA,18.0,52.0,D,2
42983,2010,21195,FLA,18.0,8.0,L,2
42984,2010,21195,FLA,18.0,10.0,L,2
42985,2010,21195,FLA,18.0,14.0,L,2
42986,2010,21195,FLA,18.0,11.0,R,2
42987,2010,21195,FLA,18.0,15.0,R,2
42988,2010,21195,FLA,18.0,26.0,R,2
42989,2010,21195,FLA,18.0,32.0,R,2
42990,2010,21195,FLA,18.0,63.0,R,2
42991,2010,21195,WSH,18.0,15.0,C,2
42992,2010,21195,WSH,18.0,19.0,C,1
42993,2010,21195,WSH,18.0,26.0,C,2
42994,2010,21195,WSH,18.0,83.0,C,2
42995,2010,21195,WSH,18.0,90.0,C,2
42996,2010,21195,WSH,18.0,4.0,D,2
42997,2010,21195,WSH,18.0,27.0,D,2
42998,2010,21195,WSH,18.0,55.0,D,2
42999,2010,21195,WSH,18.0,62.0,D,2
43000,2010,21195,WSH,18.0,74.0,D,1
43001,2010,21195,WSH,18.0,89.0,D,2
43002,2010,21195,WSH,18.0,8.0,L,1
43003,2010,21195,WSH,18.0,18.0,L,2
43004,2010,21195,WSH,18.0,21.0,L,1
43005,2010,21195,WSH,18.0,25.0,L,2
43006,2010,21195,WSH,18.0,10.0,R,2
43007,2010,21195,WSH,18.0,16.0,R,2
43008,2010,21195,WSH,18.0,22.0,R,2
43009,2010,21196,CAR,18.0,12.0,C,1
43010,2010,21196,CAR,18.0,16.0,C,2
43011,2010,21196,CAR,18.0,19.0,C,2
43012,2010,21196,CAR,18.0,53.0,C,1
43013,2010,21196,CAR,18.0,4.0,D,2
43014,2010,21196,CAR,18.0,5.0,D,2
43015,2010,21196,CAR,18.0,6.0,D,2
43016,2010,21196,CAR,18.0,25.0,D,1
43017,2010,21196,CAR,18.0,33.0,D,2
43018,2010,21196,CAR,18.0,77.0,D,1
43019,2010,21196,CAR,18.0,21.0,L,2
